recruit_index,recruit_id,recruit_name,recruit_year,committed_to,mapped_team,filled_athlete_id,matched_history_name,history_season_start,name_score,match_score
1879,140195,J.C. Robles,2015,Colorado State,Colorado State,3929916,J.C. Robles,2015,1.0,0.95
1884,140202,Brandon Heidecker,2015,Toledo,Toledo,3932919,Brandon Heidecker,2017,1.0,0.95
1886,140197,Peyton Jones,2015,Memphis,Memphis,3916167,Peyton Jones,2015,1.0,0.95
1892,140213,Carter Stanley,2015,Kansas,Kansas,3917957,Carter Stanley,2016,1.0,1.0
1895,140211,Alex Davis,2015,Nebraska,Nebraska,3699341,Alex Davis,2016,1.0,1.0
1898,140205,Darrell Henderson,2015,Memphis,Memphis,4039359,Darrell Henderson,2016,1.0,1.0
1899,140218,Bryce Harris,2015,Toledo,Toledo,3932924,Bryce Harris,2016,1.0,1.0
1900,140220,Brody Hoying,2015,Eastern Michigan,Eastern Michigan,3916632,Brody Hoying,2016,1.0,1.0
1903,140216,Desmond Franklin,2015,App State,App State,3917146,Desmond Franklin,2016,1.0,1.0
1906,140221,Daniel Crawford,2015,Northern Illinois,Northern Illinois,3921960,Daniel Crawford,2016,1.0,1.0
1910,140227,Brycen Hopkins,2015,Purdue,Purdue,3918003,Brycen Hopkins,2016,1.0,1.0
1917,140231,Brendon Hayes,2015,UCF,UCF,3929041,Brendon Hayes,2016,1.0,1.0
1938,140255,Carson Epps,2015,Iowa State,Iowa State,3917953,Carson Epps,2015,1.0,0.95
1939,140253,Evan Curl,2015,Kansas State,Kansas State,3916104,Evan Curl,2016,1.0,1.0
1944,140261,Sam McKnight,2015,Ohio,Ohio,3920815,Sam McKnight,2016,1.0,1.0
1945,140260,Bailey Gaither,2015,San José State,San José State,3921681,Bailey Gaither,2016,1.0,1.0
1950,140266,Dominic Christian,2015,Nevada,Nevada,3914812,Dominic Christian,2016,1.0,1.0
1951,140271,Riley Whimpey,2015,Boise State,Boise State,3722370,Riley Whimpey,2017,1.0,0.95
1954,140264,Jamal Jones,2015,Arkansas State,Arkansas State,3917179,Jamal Jones,2016,1.0,1.0
1955,140263,Tyler Bell,2015,Wake Forest,Wake Forest,3919515,Tyler Bell,2015,1.0,0.95
1957,140276,Ryan Mullen,2015,Miami (OH),Miami (OH),3915338,Ryan Mullen,2015,1.0,0.95
1959,140272,Colby Meeks,2015,Colorado State,Colorado State,3917073,Colby Meeks,2015,1.0,0.95
1964,140279,Javon Hagan,2015,Ohio,Ohio,3920823,Javon Hagan,2016,1.0,1.0
1976,140289,Ladante Davenport,2015,Louisiana Tech,Louisiana Tech,3914370,La'Dante Davenport,2016,1.0,1.0
1977,140294,Trey Dishon,2015,Kansas State,Kansas State,3916105,Trey Dishon,2016,1.0,1.0
1983,140299,Baylor Romney,2015,BYU,BYU,4361254,Baylor Romney,2019,1.0,0.85
1992,140306,Michael Oliver,2015,Central Michigan,Central Michigan,3915495,Michael Oliver,2016,1.0,1.0
1998,140312,Colby Gore,2015,East Carolina,East Carolina,4038518,Colby Gore,2016,1.0,1.0
1999,140317,Dean Lemon,2015,Miami (OH),Miami (OH),3915330,Dean Lemon,2016,1.0,1.0
2000,140315,Collin Scott,2015,Louisiana Tech,Louisiana Tech,3914380,Collin Scott,2016,1.0,1.0
2012,140326,Andrew Martel,2015,UTSA,UTSA,3914572,Andrew Martel,2016,1.0,1.0
2014,140329,Sage Lewis,2015,Florida International,Florida International,3921640,Sage Lewis,2016,1.0,1.0
2037,140340,Javier Carbonell,2015,Arkansas State,Arkansas State,3917169,Javier Carbonell,2016,1.0,1.0
2043,140358,Jarrod Jackson,2015,Louisiana,Louisiana,3917579,Jarrod Jackson,2016,1.0,1.0
2055,140366,Parker Howell,2015,Western Kentucky,Western Kentucky,3915800,Parker Howell,2016,1.0,1.0
2062,140376,Richie Cooper,2015,Akron,Akron,3920863,Richie Cooper,2015,1.0,0.95
2081,140397,Akeem Davis-Gaither,2015,App State,App State,3917142,Akeem Davis-Gaither,2016,1.0,1.0
2082,140396,Trey Spencer,2015,Louisiana Tech,Louisiana Tech,3914383,Trey Spencer,2016,1.0,1.0
2083,140398,Hasaan Patterson,2015,Old Dominion,Old Dominion,3914547,Hasaan Patterson,2016,1.0,1.0
2084,140399,Austin Parker,2015,Duke,Duke,3917796,Austin Parker,2016,1.0,1.0
2085,140401,Denzal Brantley,2015,Idaho,Idaho,3918078,Denzal Brantley,2016,1.0,1.0
2089,140402,Adam Buirge,2015,Northern Illinois,Northern Illinois,3921954,Adam Buirge,2016,1.0,1.0
2090,140406,Manny Taylor,2015,Rutgers,Rutgers,3930058,Manny Taylor,2016,1.0,1.0
2092,140405,Ken Marks,2015,Louisiana,Louisiana,3917598,Ken Marks,2016,1.0,1.0
2094,140412,Shola Ayinde,2015,Kansas,Kansas,-1014982,Shola Ayinde,2016,1.0,1.0
2099,140420,Tyler Mitchell,2015,Kansas State,Kansas State,3916119,Tyler Mitchell,2016,1.0,1.0
2106,140424,Hausia Sekona,2015,Nevada,Nevada,3914834,Hausia Sekona,2016,1.0,1.0
2123,140441,Bryce Gibbs,2015,Kent State,Kent State,3915280,Bryce Gibbs,2016,1.0,1.0
2138,140453,Ladante Harris,2015,Florida Atlantic,Florida Atlantic,3919132,Ladante Harris,2016,1.0,1.0
2140,140454,Ethan Reed,2015,Louisiana Tech,Louisiana Tech,3914378,Ethan Reed,2016,1.0,1.0
2141,140461,Josiah Deguara,2015,Cincinnati,Cincinnati,3914151,Josiah Deguara,2016,1.0,1.0
2143,140457,Javahn Ferguson,2015,New Mexico State,New Mexico State,3918449,Javahn Fergurson,2016,0.9677,0.9742
2149,140464,Jaylen Veasley,2015,UL Monroe,UL Monroe,3918252,Jaylen Veasley,2016,1.0,1.0
2150,140465,Jack Kramer,2015,Bowling Green,Bowling Green,3914411,Jack Kramer,2016,1.0,1.0
2151,140466,JJ Nwigwe,2015,BYU,BYU,3932352,JJ Nwigwe,2016,1.0,1.0
2156,140471,Jovahn Fair,2015,Temple,Temple,3923403,Jovahn Fair,2015,1.0,0.95
2162,140475,DeAndre Kelly,2015,Temple,Temple,3923408,DeAndre Kelly,2016,1.0,1.0
2166,140481,Jalen Smith,2015,Fresno State,Fresno State,3918041,Jalen Smith,2015,1.0,0.95
2170,140483,Maurice Alexander,2015,Florida International,Florida International,3914307,Maurice Alexander,2016,1.0,1.0
2179,140491,Jackson Pittman,2015,Navy,Navy,4039466,Jackson Pittman,2016,1.0,1.0
2182,140497,Zach Wallace,2015,Wyoming,Wyoming,3918328,Zach Wallace,2015,1.0,0.95
2183,140498,Louie Zervos,2015,Ohio,Ohio,3920808,Louie Zervos,2016,1.0,1.0
2194,140512,Jack Driscoll,2015,Massachusetts,Massachusetts,3932668,Jack Driscoll,2015,1.0,0.95
2206,140517,Derek Wilder,2015,Old Dominion,Old Dominion,3914554,Derek Wilder,2016,1.0,1.0
2210,140525,Jack Schroer,2015,Miami (OH),Miami (OH),3915343,Jack Schroer,2016,1.0,1.0
2222,140537,Nick Faulkner,2015,Kent State,Kent State,3915274,Nick Faulkner,2016,1.0,1.0
2225,140541,Luke Juriga,2015,Western Michigan,Western Michigan,3916744,Luke Juriga,2016,1.0,1.0
2226,140539,Jordan Murray,2015,North Texas,North Texas,3914494,Jordan Murray,2015,1.0,0.95
2237,140557,Tony Williams,2015,Old Dominion,Old Dominion,4577777,Tony Williams,2017,1.0,0.95
2252,140566,Austin Maloney,2015,Florida International,Florida International,3921632,Austin Maloney,2016,1.0,1.0
2262,140574,Q Drennan,2015,New Mexico,New Mexico,3917100,Q' Drennan,2016,1.0,1.0
2267,140582,Delontae Scott,2015,SMU,SMU,3916220,Delontae Scott,2016,1.0,1.0
2271,140588,Terrell Townsend,2015,San José State,San José State,4036878,Terrell Townsend,2016,1.0,1.0
2272,140589,Keyshawn McLeod,2015,Tulane,Tulane,3917054,Keyshawn McLeod,2016,1.0,1.0
2284,140597,Anthony J. Taylor,2015,Texas State,Texas State,3922149,Anthony J. Taylor,2016,1.0,1.0
2286,140603,Jaylon McClinton,2015,Army,Army,4036925,Jaylon McClinton,2016,1.0,1.0
2290,140607,MaLeik Gatewood,2015,Tennessee,Tennessee,3915376,MaLeik Gatewood,2015,1.0,0.95
2301,140621,Will Hastings,2015,Auburn,Auburn,3916927,Will Hastings,2016,1.0,1.0
2310,140627,Korian Reynaud,2015,UL Monroe,UL Monroe,3918247,Korian Reynaud,2016,1.0,1.0
2316,140635,Zion Dixon,2015,Idaho,Idaho,3918081,Zion Dixon,2017,1.0,0.95
2318,140628,Alex Hart,2015,New Mexico,New Mexico,3917108,Alex Hart,2016,1.0,1.0
2323,140642,Joe Dillon,2015,Louisiana,Louisiana,3917582,Joe Dillon,2016,1.0,1.0
2330,140646,Steve Eipper,2015,Central Michigan,Central Michigan,3915488,Steve Eipper,2016,1.0,1.0
2332,140647,Nico Lautanen,2015,Bowling Green,Bowling Green,3914410,Nico Lautanen,2016,1.0,1.0
2345,140660,Jordan Milburn,2015,Houston,Houston,3914624,Jordan Milburn,2016,1.0,1.0
2359,140672,Kevin Dotson,2015,Louisiana,Louisiana,3917599,Kevin Dotson,2015,1.0,0.95
2379,140694,Liam McCullough,2015,Ohio State,Ohio State,3915528,Liam McCullough,2016,1.0,1.0
2380,140695,Cristian Williams,2015,Tulsa,Tulsa,3917015,Cristian Williams,2016,1.0,1.0
2384,140699,Jordan Fisher,2015,Toledo,Toledo,3932915,Jordan Fisher,2016,1.0,1.0
2391,140706,Malik Dunner,2015,Ball State,Ball State,3915457,Malik Dunner,2016,1.0,1.0
2393,140708,Andrew Poenitsch,2015,Ball State,Ball State,3915471,Andrew Poenitsch,2015,1.0,0.95
2394,140709,Curtis Rainey,2015,Georgia Southern,Georgia Southern,3917224,Curtis Rainey,2015,1.0,0.95
2403,140719,Danzel McKinley-Lewis,2015,Toledo,Toledo,3932906,Danzel McKinley-Lewis,2016,1.0,1.0
2411,140725,Jacob Herbers,2015,Minnesota,Minnesota,3728299,Jacob Herbers,2016,1.0,1.0
2415,140746,Da'Quaun Jamison,2015,Central Michigan,Central Michigan,3915492,Da'Quaun Jamison,2016,1.0,1.0
2427,140743,Landen Akers,2015,Iowa State,Iowa State,4035554,Landen Akers,2017,1.0,0.95
2432,140747,Cameron Clark,2015,Charlotte,Charlotte,3914277,Cameron Clark,2016,1.0,1.0
2433,140748,Jake Benzinger,2015,Wake Forest,Wake Forest,3919525,Jake Benzinger,2015,1.0,0.95
2435,140756,Leron Carn,2015,Marshall,Marshall,-1018375,Leron Carn,2016,1.0,1.0
2440,140757,Brady Christensen,2015,BYU,BYU,4256062,Brady Christensen,2017,1.0,0.95
2441,140750,Trayshon Foster,2015,Northern Illinois,Northern Illinois,3921971,Trayshon Foster,2016,1.0,1.0
2442,140752,Austen Pleasants,2015,Ohio,Ohio,3920814,Austen Pleasants,2016,1.0,1.0
2443,140759,Giovanni Ricci,2015,Western Michigan,Western Michigan,3916749,Giovanni Ricci,2016,1.0,1.0
2450,140763,A.J. O'Neal,2015,Old Dominion,Old Dominion,-1028211,A.J. Oneal,2015,1.0,0.95
2486,140795,Kamar Greenhouse,2015,Louisiana,Louisiana,3917571,Kamar Greenhouse,2016,1.0,1.0
2493,140808,Jaylen Burgess,2015,Air Force,Air Force,-1000118,Jaylen Burgess,2017,1.0,0.95
2504,140813,Jarion Anderson,2015,Tulsa,Tulsa,3917005,Jarion Anderson,2016,1.0,1.0
2506,140816,Kedarian Jones,2015,Memphis,Memphis,3916143,Kedarian Jones,2016,1.0,1.0
2507,140817,Montel Jordan,2015,Akron,Akron,-1000484,Montel Jordan,2016,1.0,1.0
2508,140823,Charlie Patrick,2015,Georgia State,Georgia State,4036537,Charlie Patrick,2016,1.0,1.0
2529,140856,Max McDonald,2015,Colorado State,Colorado State,3917072,Max McDonald,2016,1.0,1.0
2530,140853,Nnamdi Oguayo,2015,Washington State,Washington State,3883825,Nnamdi Oguayo,2016,1.0,1.0
2535,140843,Sam Murrer,2015,Miami (OH),Miami (OH),3915339,Sam Murrer,2016,1.0,1.0
2536,140840,Kyle Schrank,2015,Ball State,Ball State,3915473,Kyle Schrank,2016,1.0,1.0
2537,140839,Kendel Wright,2015,Navy,Navy,4039438,Kendel Wright,2016,1.0,1.0
2545,140870,Eperone Moananu,2015,Hawai'i,Hawai'i,3914937,Eperone Moananu,2016,1.0,1.0
2550,140863,Jason Money,2015,BYU,BYU,4266693,Jason Money,2020,1.0,0.8
2556,140872,Hunter Andrews,2015,Eastern Michigan,Eastern Michigan,3916656,Hunter Andrews,2016,1.0,1.0
2557,140874,Evin Ksiezarczyk,2015,Buffalo,Buffalo,3916584,Evin Ksiezarczyk,2015,1.0,0.95
2559,140877,James Brunson,2015,Florida Atlantic,Florida Atlantic,3919102,James Brunson,2016,1.0,1.0
2567,140885,Brendan O'Leary-Orange,2015,Nevada,Nevada,3914828,Brendan O'Leary-Orange,2016,1.0,1.0
2570,140881,Ryan Roberts,2015,Northern Illinois,Northern Illinois,3921955,Ryan Roberts,2015,1.0,0.95
2574,140889,Donavan Lynch,2015,Army,Army,4036944,Donavan Lynch,2016,1.0,1.0
2579,140896,Connor Slomka,2015,Army,Army,4036949,Connor Slomka,2016,1.0,1.0
2580,140897,Jacquese Steen,2015,Army,Army,-1003072,Jacquese Steen,2016,1.0,1.0
2585,140901,Isaiah McIntyre,2015,New Mexico State,New Mexico State,4040795,Isaiah McIntyre,2016,1.0,1.0
2588,140905,Andrew Burgess,2015,Florida International,Florida International,-1010545,Andrew Burgess,2016,1.0,1.0
2593,140916,Chase Day,2015,UL Monroe,UL Monroe,3918232,Chase Day,2016,1.0,1.0
2595,140910,Vince Lockett,2015,Akron,Akron,3932506,Vince Lockett,2015,1.0,0.95
2596,140911,Mufu Taiwo,2015,Old Dominion,Old Dominion,3914550,Mufu Taiwo,2016,1.0,1.0
2604,140928,Diamon Cannon,2015,Tulsa,Tulsa,3917013,Diamon Cannon,2016,1.0,1.0
2605,140931,Zach Ricketts,2015,Ball State,Ball State,3915472,Zac Ricketts,2015,0.96,0.918
2606,140932,Brian Arp,2015,Ohio,Ohio,3920809,Brian Arp,2016,1.0,1.0
2607,140933,Rodney Clemons,2015,SMU,SMU,3916207,Rodney Clemons,2016,1.0,1.0
2611,140927,Darius Gilbert,2015,Houston,Houston,3914611,Darius Gilbert,2016,1.0,1.0
2615,140935,Devin Nixon,2015,Western Kentucky,Western Kentucky,3915806,Devin Nixon,2015,1.0,0.95
2616,140936,Taiyir Wilson,2015,Temple,Temple,-1033913,Taiyir Wilson,2016,1.0,1.0
2617,140937,Roy Albritton,2015,South Alabama,South Alabama,3918663,Roy Albritton,2016,1.0,1.0
2622,140923,Micah Simon,2015,BYU,BYU,3932355,Micah Simon,2016,1.0,1.0
2623,140921,Luke Mayock,2015,Miami (OH),Miami (OH),3915333,Luke Mayock,2016,1.0,1.0
2634,140954,Kyle Kramer,2015,Miami (OH),Miami (OH),3915327,Kyle Kramer,2016,1.0,1.0
2643,140956,A.J. Carty,2015,Washington,Washington,3886817,A.J. Carty,2016,1.0,1.0
2647,140974,Matt Seymour,2015,Ohio,Ohio,4039112,Matt Seymour,2016,1.0,1.0
2664,140977,Jeffery Whatley,2015,South Alabama,South Alabama,3918649,Jeffery Whatley,2016,1.0,1.0
2667,140984,Derek Watson,2015,New Mexico State,New Mexico State,3918454,Derek Watson,2016,1.0,1.0
2672,140986,Drue Harris,2015,Army,Army,3916812,Drue Harris,2015,1.0,0.95
2673,140987,Jaylon Watson,2015,Wyoming,Wyoming,3918329,Jaylon Watson,2016,1.0,1.0
2678,140989,King Newton,2015,UTSA,UTSA,3914605,King Newton,2016,1.0,1.0
2680,140992,Christian Gibson,2015,New Mexico State,New Mexico State,3922124,Christian Gibson,2016,1.0,1.0
2684,140997,Collin Reed,2015,App State,App State,3917153,Collin Reed,2016,1.0,1.0
2700,141013,Willie Parker,2015,Eastern Michigan,Eastern Michigan,4039326,Willie Parker,2016,1.0,1.0
2701,141017,Sebastian Anderson,2015,New Mexico State,New Mexico State,3918460,Sebastian Anderson,2015,1.0,0.95
2726,141045,Zack Sharp,2015,Bowling Green,Bowling Green,-1005567,Zack Sharp,2016,1.0,1.0
2727,141041,Dominic Hill,2015,Kent State,Kent State,3915293,Dominic Hill,2016,1.0,1.0
2733,141047,Anu Somoye,2015,New Mexico,New Mexico,3917120,Anu Somoye,2016,1.0,1.0
2735,141049,Jake Baumert,2015,Army,Army,4036961,Jake Baumert,2016,1.0,1.0
2745,141062,Jeff Gemmell,2015,Charlotte,Charlotte,3922001,Jeff Gemmell,2016,1.0,1.0
2746,141064,Bryce Kemp,2015,Eastern Michigan,Eastern Michigan,3916653,Bryce Kemp,2016,1.0,1.0
2750,141076,Will Matthews,2015,Kent State,Kent State,3915267,Will Matthews,2016,1.0,1.0
2756,141054,Myles Cheatum,2015,San Diego State,San Diego State,3933325,Myles Cheatum,2016,1.0,1.0
2757,141055,Clay Holford,2015,Eastern Michigan,Eastern Michigan,3916642,Clay Holford,2016,1.0,1.0
2759,141052,Will Noble,2015,Houston,Houston,3914629,Will Noble,2015,1.0,0.95
2761,141053,Niko Yaramus,2015,Navy,Navy,4039439,Niko Yaramus,2016,1.0,1.0
2769,141094,George Davis,2015,Marshall,Marshall,4043620,George Davis,2016,1.0,1.0
2771,141080,Malik McGue,2015,Army,Army,4036927,Malik McGue,2016,1.0,1.0
2773,141091,Alassane Niang,2015,Utah,Utah,-1039886,Alassane Niang,2018,1.0,0.9
2775,141084,Dennis Daley,2015,South Carolina,South Carolina,-1031962,Dennis Daley,2017,1.0,0.95
2777,141093,Steven Coutts,2015,Louisiana,Louisiana,3917586,Steven Coutts,2015,1.0,0.95
2778,141092,Josiah Gray,2015,UTEP,UTEP,-1039242,Josiah Gray,2016,1.0,1.0
2784,141103,Quintin Wynne,2015,Northern Illinois,Northern Illinois,3921947,Quintin Wynne,2016,1.0,1.0
2798,141138,Hudson Hall,2015,Kansas,Kansas,3928980,Hudson Hall,2016,1.0,1.0
2804,141145,Jeremy Griffis,2015,Navy,Navy,4039422,Jeremy Griffis,2016,1.0,1.0
2805,141146,Raquan Bennett,2015,Coastal Carolina,Coastal Carolina,4030392,Ra'Quan Bennett,2017,1.0,0.95
2822,141164,Lawrence Stevens,2015,Rutgers,Rutgers,4038731,Lawrence Stevens,2016,1.0,1.0
2828,141170,Milan Lanier,2015,Marshall,Marshall,3931781,Milan Lanier,2016,1.0,1.0
2868,141212,Rashaad Bolton,2015,Army,Army,4036930,Rashaad Bolton,2016,1.0,1.0
2932,141303,Robert Charlton,2015,Oklahoma,Oklahoma,4360261,Robert Charlton,2016,1.0,1.0
2945,141318,Alex Badine,2015,Ohio State,Ohio State,-1027042,Alex Badine,2018,1.0,0.9
2948,141324,Hamilton Hunt,2015,Oregon State,Oregon State,3930279,Hamilton Hunt,2015,1.0,0.95
2952,141328,Brandon Junk,2015,Akron,Akron,3932503,Brandon Junk,2016,1.0,1.0
2955,141331,Brett Foley,2015,San José State,San José State,3921679,Brett Foley,2016,1.0,1.0
2956,141332,Jaxson Deaton,2015,Army,Army,4036967,Jaxson Deaton,2016,1.0,1.0
2989,141129,Myles White,2015,Coastal Carolina,Coastal Carolina,4030395,Myles White,2017,1.0,0.95
3031,141346,Wes Farnsworth,2015,Nevada,Nevada,3914817,Wes Farnsworth,2015,1.0,0.95
3034,141351,Johnathan Durham,2015,Kansas State,Kansas State,3916106,Johnathan Durham,2016,1.0,1.0
3035,141352,Daishawn Dixon,2015,San Diego State,San Diego State,3921666,Daishawn Dixon,2015,1.0,0.95
3037,141355,Myron Gailliard,2015,SMU,SMU,3916213,Myron Gailliard,2016,1.0,1.0
3038,141361,Michael Mendez,2015,Purdue,Purdue,3791145,Michael Mendez,2015,1.0,0.95
3040,141362,Mike Linehan,2015,Idaho,Idaho,3918089,Mike Linehan,2015,1.0,0.95
3045,141348,Bobby Reynolds,2015,UL Monroe,UL Monroe,3918248,Bobby Reynolds,2016,1.0,1.0
3049,141364,Matt Keller,2015,Syracuse,Syracuse,3672885,Matt Keller,2015,1.0,0.95
3051,141366,Nico Lima,2015,San José State,San José State,4036869,Nico Lima,2016,1.0,1.0
3062,141372,Nick Ingram,2015,UL Monroe,UL Monroe,3918238,Nick Ingram,2016,1.0,1.0
3079,141397,Baylen Baker,2015,UTSA,UTSA,3914609,Baylen Baker,2016,1.0,1.0
3084,141420,Marques Grimes,2015,Ohio,Ohio,3920824,Marques Grimes,2016,1.0,1.0
3086,141416,Simino Walden,2015,Marshall,Marshall,4043617,Simino Walden,2017,1.0,0.95
3087,141414,Rico Robinson,2015,Louisiana,Louisiana,3917597,Rico Robinson,2016,1.0,1.0
3090,141407,Stone Miller,2015,Air Force,Air Force,-1000109,Stone Miller,2016,1.0,1.0
3100,141389,EJ Muhammad,2015,Nevada,Nevada,3914827,EJ Muhammad,2016,1.0,1.0
3107,141422,Jake Hale,2015,Ohio,Ohio,3920822,Jake Hale,2015,1.0,0.95
3108,141423,Jaquavis Dixon,2015,Akron,Akron,3920864,Jaquavis Dixon,2016,1.0,1.0
3119,141428,Tazh Maloy,2015,Navy,Navy,4039418,Tazh Maloy,2016,1.0,1.0
3120,141429,Allan Koikoi,2015,Miami (OH),Miami (OH),3915326,Allan Koikoi,2016,1.0,1.0
3123,141447,Joe Critchlow,2015,BYU,BYU,4256063,Joe Critchlow,2017,1.0,0.95
3131,141446,Landon Knoll,2015,Tennessee,Tennessee,3915382,Landon Knoll,2016,1.0,1.0
3132,141450,Shaun Bradley,2015,Temple,Temple,4038902,Shaun Bradley,2016,1.0,1.0
3137,141452,Joey Magnifico,2015,Memphis,Memphis,3916166,Joey Magnifico,2016,1.0,1.0
3139,141454,Bryan London,2015,Texas State,Texas State,-1035471,Bryan London,2016,1.0,1.0
3142,141481,Robert Hunt,2015,Louisiana,Louisiana,3917592,Robert Hunt,2015,1.0,0.95
3144,141460,Jesse Osuna,2015,San José State,San José State,3921691,Jesse Osuna,2016,1.0,1.0
3145,141476,Logan Wilson,2015,Wyoming,Wyoming,3918330,Logan Wilson,2016,1.0,1.0
3148,141480,Dequarius Henry,2015,UTSA,UTSA,4040692,DeQuarius Henry,2017,1.0,0.95
3149,141475,Jarrid Williams,2015,Houston,Houston,3914628,Jarrid Williams,2016,1.0,1.0
3151,141462,Matlin Marshall,2015,Georgia State,Georgia State,4036533,Matlin Marshall,2017,1.0,0.95
3157,141471,Izaiah Lottie,2015,New Mexico State,New Mexico State,3918469,Izaiah Lottie,2016,1.0,1.0
3161,141478,Harris LaChance,2015,BYU,BYU,4361245,Harris LaChance,2019,1.0,0.85
3162,141479,Ruben Guerra,2015,UTEP,UTEP,3915876,Ruben Guerra,2016,1.0,1.0
3178,141486,Riley Lovingood,2015,Tennessee,Tennessee,3915384,Riley Lovingood,2015,1.0,0.95
3182,141490,Brian Trujillo,2015,New Mexico State,New Mexico State,3918463,Brian Trujillo,2016,1.0,1.0
3183,141489,Lane Ecton,2015,Georgia Southern,Georgia Southern,3917212,Lane Ecton,2016,1.0,1.0
3187,141501,Devon Russell,2015,Eastern Michigan,Eastern Michigan,3916620,Devon Russell,2015,1.0,0.95
3188,141504,Dev Lamour,2015,Buffalo,Buffalo,3916574,Dev Lamour,2016,1.0,1.0
3189,141503,Julian Meares,2015,Army,Army,-1003056,Julian Meares,2016,1.0,1.0
3214,141517,Cole Prudhomme,2015,Louisiana,Louisiana,3917595,Cole Prudhomme,2016,1.0,1.0
3216,141521,Shane Jackson,2015,New Mexico State,New Mexico State,3918457,Shane Jackson,2016,1.0,1.0
3217,141523,Tony Bello,2015,New Mexico State,New Mexico State,3918461,Tony Bello,2016,1.0,1.0
3218,141524,Lucky Jackson,2015,Western Kentucky,Western Kentucky,3915802,Lucky Jackson,2016,1.0,1.0
3224,141532,Foster Dixson,2015,UTEP,UTEP,3915871,Foster Dixson,2015,1.0,0.95
3225,141544,Jayson VanHook,2015,UTEP,UTEP,3915898,Jayson VanHook,2016,1.0,1.0
3227,141530,Zach Pare,2015,UTSA,UTSA,-1039621,Zach Pare,2016,1.0,1.0
3228,141529,Dalton Baker,2015,Utah State,Utah State,3918033,Dalton Baker,2016,1.0,1.0
3231,141547,Michael Lewis,2015,UTEP,UTEP,3915885,Michael Lewis,2016,1.0,1.0
3232,141561,Adam Luehrman,2015,Ohio,Ohio,4039101,Adam Luehrman,2017,1.0,0.95
3233,141562,Ryan Luehrman,2015,Ohio,Ohio,4039115,Ryan Luehrman,2017,1.0,0.95
3238,141540,Erik Beilman,2015,New Mexico,New Mexico,3917118,Erik Beilman,2016,1.0,1.0
3239,141538,Mike Adzima,2015,Navy,Navy,4039442,Mike Adzima,2016,1.0,1.0
3242,141534,Denzel Chukwukelu,2015,UTEP,UTEP,4040483,Denzel Chukwukelu,2016,1.0,1.0
3252,141564,Zach Potter,2015,Army,Army,4036931,Zach Potter,2016,1.0,1.0
3274,141587,Lesley Dalger,2015,Air Force,Air Force,4239985,Lesley Dalger,2015,1.0,0.95
3281,141600,Jacob Covington,2015,Army,Army,4036953,Jacob Covington,2016,1.0,1.0
3286,141612,Greg Long,2015,UTEP,UTEP,4040492,Greg Long,2017,1.0,0.95
3288,141609,Markos Lujan,2015,UTEP,UTEP,3915888,Markos Lujan,2016,1.0,1.0
3290,141604,Danny Pinter,2015,Ball State,Ball State,3915470,Danny Pinter,2016,1.0,1.0
3294,141614,Keidrien Wadley,2015,Tulsa,Tulsa,3917014,Keidrien Wadley,2015,1.0,0.95
3300,141616,John Henry Bronczek,2015,Kent State,Kent State,3915265,John Henry Bronczek,2016,1.0,1.0
3301,141615,Chris Barnwell,2015,UTEP,UTEP,4040479,Chris Barnwell,2016,1.0,1.0
3303,141620,Jordan Ober,2015,Nebraska,Nebraska,3699928,Jordan Ober,2015,1.0,0.95
3307,141637,Jonathan Hood,2015,New Mexico State,New Mexico State,3918458,Jonathan Hood,2016,1.0,1.0
3313,141623,Alex Hoag,2015,Kent State,Kent State,3915276,Alex Hoag,2016,1.0,1.0
3317,141629,Richard Hanson,2015,Army,Army,4036938,Richard Hanson,2016,1.0,1.0
3320,141635,Tyrone Nelson,2015,UTEP,UTEP,4040497,Tyrone Nelson,2016,1.0,1.0
3321,141636,Jeff Panara,2015,Army,Army,3916843,Jeff Panara,2015,1.0,0.95
3322,141640,Eric Hale,2015,Idaho,Idaho,3918084,Eric Hale,2016,1.0,1.0
3347,141667,Cade Coffey,2015,Idaho,Idaho,3918079,Cade Coffey,2017,1.0,0.95
3362,141675,Michael Pifer,2015,Navy,Navy,4039463,Michael Pifer,2016,1.0,1.0
3367,141672,Austin Bradley,2015,Coastal Carolina,Coastal Carolina,4030389,Austin Bradley,2017,1.0,0.95
3381,141706,Austin Shaw,2015,New Mexico State,New Mexico State,4040789,Austin Shaw,2016,1.0,1.0
3405,141721,Adam Lawhorn,2015,Coastal Carolina,Coastal Carolina,-1007608,Adam Lawhorn,2017,1.0,0.95
3473,141793,Evan Rabon,2015,Coastal Carolina,Coastal Carolina,3935362,Evan Rabon,2017,1.0,0.95
3502,141827,Micah Morel,2015,Massachusetts,Massachusetts,3914327,Micah Morel,2015,1.0,0.95
3525,134387,Ben Davis,2016,Alabama,Alabama,4040964,Ben Davis,2017,1.0,1.0
3543,134405,Michal Menet,2016,Penn State,Penn State,4045174,Michal Menet,2017,1.0,1.0
3545,134407,Tyler Vaughns,2016,USC,USC,4035692,Tyler Vaughns,2017,1.0,1.0
