Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_chuck_bednarik_award_defensive_player_of_the_year,award_john_outland_trophy_most_outstanding_interior_lineman,award_mac_defensive_player_of_the_year,award_mwc_defensive_player_of_the_year,award_nagurski,award_pac_12_defensive_player_of_the_year,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_sun_belt_player_of_the_year,award_ted_hendricks_award_defensive_end_of_the_year_award,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year
james-lebaron-1,James LeBaron,IDL,Utah,Utah,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-marshall-v-1,James Marshall V,IDL,New Mexico,New Mexico,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-ongtengco-1,James Ongtengco,IDL,Northern Illinois,Northern Illinois,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-phillips-4,James Phillips,IDL,Western Michigan,Western Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-prather-1,James Prather,IDL,Northwestern,Northwestern,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-spells-1,James Spells,IDL,Bowling Green,Bowling Green,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jameson-witte-1,Jamison Witte,IDL,Iowa,Iowa,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamezz-kimbrough-1,Jamezz Kimbrough,IDL,Central Michigan,Central Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamie-collmar-1,Jamie Collmar,IDL,Appalachian State,Appalachian State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamie-diaz-1,Jamie Diaz,IDL,Arizona State,Arizona State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamie-tago-1,Jamie Tago,IDL,Hawaii,Hawaii,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamil-abdul-aziz-1,Jamil Abdul-Aziz,IDL,LSU,LSU,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamin-graham-1,Jamin Graham,IDL,Nebraska,Nebraska,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamin-graham-2,Jamin Graham,IDL,UAB,UAB,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamori-coard-1,Ja'Mori Coard,IDL,Buffalo,Buffalo,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaquentin-madison-1,JaQuentin Madison,IDL,Memphis,Memphis,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaquize-cross-1,Ja'Quize Cross,IDL,Kentucky,Kentucky,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jared-bradley-1,Jared Bradley,IDL,Liberty,Liberty,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jared-iscimenier-1,Jared Iscimenier,IDL,Oklahoma,Oklahoma,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarell-cherry-1,Jarell Cherry,IDL,LSU,LSU,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaren-fields-1,Jaren Fields,IDL,South Alabama,South Alabama,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarron-jones-1,Jarron Jones,IDL,Notre Dame,Notre Dame,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarryn-bush-1,Jarryn Bush,IDL,Washington,Washington,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarvis-hicks-1,Jarvis Hicks,IDL,North Carolina,North Carolina,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jase-andersen-1,Jase Andersen,IDL,Utah State,Utah State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jase-robertson-1,Jase Robertson,IDL,Louisiana,Louisiana,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jashon-lowery-1,Ja'Shon Lowery,IDL,New Mexico,New Mexico,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-hemphill-ii-1,"Jason Hemphill, II",IDL,Nevada,Nevada,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-maciejczak-1,Jason Maciejczak,IDL,Nebraska,Nebraska,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-muxfoz-1,Jason Mu\xF1oz,IDL,Syracuse,Syracuse,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-nix-1,Jason Nix,IDL,Kansas,Kansas,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-skivers-1,Jason Skivers,IDL,Missouri,Missouri,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-strickland-1,Jason Strickland,IDL,Kansas,Kansas,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-weir-1,Jason Weir,IDL,Massachusetts,Massachusetts,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javasia-brunson-1,Javasia Brunson,IDL,Nevada,Nevada,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javen-johnson-1,Javen Johnson,IDL,Coastal Carolina,Coastal Carolina,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javian-council-1,Javian Council,IDL,North Texas,North Texas,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javier-brito-1,Javier Brito,IDL,SMU,SMU,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javius-hudgins-1,Javius Hudgins,IDL,Jacksonville State,Jacksonville State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javon-nelson-1,Javon Nelson,IDL,Middle Tennessee State,Memphis|Middle Tennessee State,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javon-provitt-1,Javon Provitt,IDL,Kentucky,Kentucky,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaxon-powell-1,Jaxon Powell,IDL,New Mexico,New Mexico,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaxson-cunningham-1,Jaxson Cunningham,IDL,Marshall,Marshall,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-evans-1,Jayden Evans,IDL,Central Michigan,Central Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-gaines-1,Jayden Gaines,IDL,Sam Houston,Sam Houston,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-scruggs-1,Jayden Scruggs,IDL,Purdue,Purdue,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-tate-1,Jayden Tate,IDL,North Carolina State,North Carolina State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaydon-brittingham-1,Jaydon Brittingham,IDL,Kansas,Kansas,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylan-jarrett-1,Jaylan Jarrett,IDL,Kennesaw State,Kennesaw State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylen-murphy-1,Jaylen Murphy,IDL,Massachusetts,Massachusetts,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylen-smith-2,Jaylen Smith,IDL,Oregon,Oregon,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylin-adams-1,Jaylin Adams,IDL,Northern Illinois,Northern Illinois,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylin-williams-1,Jaylin Williams,IDL,Ohio,Ohio,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaypal-bedi-1,Jaypal Bedi,IDL,UCLA,UCLA,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayquan-stubbs-1,Jay'Quan Stubbs,IDL,Minnesota,Minnesota,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jazuun-outlaw-1,Jazuun Outlaw,IDL,South Carolina,South Carolina,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jb-brown-2,JB Brown,IDL,Arkansas State,Arkansas State,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jbril-glaze-1,J'Bril Glaze,IDL,Virginia Tech,Virginia Tech,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jd-duplain-1,J.D. Duplain,IDL,Michigan State,Michigan State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jed-wagner-1,Jed Wagner,IDL,Oklahoma State,Oklahoma State,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeff-woods-2,Jeff Woods,IDL,Connecticut,Connecticut,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jefferson-adam-1,Jefferson Adam,IDL,Eastern Michigan,Eastern Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jefferson-lambert-1,Jefferson Lambert,IDL,Charlotte,Charlotte,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerald-james-1,Jerald James,IDL,James Madison,James Madison,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jereamiah-holts-1,Jereamiah Holts,IDL,Louisiana,Louisiana,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-doss-1,Jeremiah Doss,IDL,Colorado,Colorado,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-hernandez-1,Jeremiah Hernandez,IDL,Tulane,Tulane,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-major-1,Jeremiah Major,IDL,Central Michigan,Central Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-ticket-1,Jeremiah Ticket,IDL,Georgia Southern,Georgia Southern,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-waldrond-1,Jeremiah Waldrond,IDL,Central Michigan,Central Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-williams-3,Jeremiah Williams,IDL,Louisiana,Louisiana,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-wright-2,Jeremiah Wright,IDL,Hawaii,Hawaii,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremy-butler-1,Jeremy Butler,IDL,Georgia State,Georgia State,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremy-mcclam-1,Jeremy McClam,IDL,Hawaii,Hawaii,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremy-miller-1,Jeremy Miller,IDL,Nevada,Nevada,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremy-smith-7,Jeremy Smith,IDL,Georgia Southern,Georgia Southern,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremy-thompson-seyon-1,Jeremy Thompson-Seyon,IDL,Texas,Texas,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jermane-cross-1,Jermane Cross,IDL,Marshall,Marshall,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerrod-brooks-1,Jerrod Brooks,IDL,UTEP,UTEP,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerry-saena-1,Jerry Saena,IDL,SMU,SMU,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerry-washington-2,Jerry Washington,IDL,Massachusetts,Massachusetts,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesse-chukwu-1,Jesse Chukwu,IDL,Texas A&M,Texas A&M,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesse-myers-1,Jesse Myers,IDL,Oregon State,Oregon State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesus-gibbs-1,Jesus Gibbs,IDL,South Carolina,South Carolina,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jheison-saunds-1,Jheison Saunds,IDL,North Texas,North Texas,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jhrevious-hall-1,Jhrevious Hall,IDL,Indiana,Indiana,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimmy-mullen-1,Jimmy Mullen,IDL,Virginia Tech,Virginia Tech,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimmy-nelson-1,Jimmy Nelson,IDL,Tulsa,Tulsa,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jj-hawkins-1,JJ Hawkins,IDL,Ole Miss,Ole Miss,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jj-talo-1,JJ Talo,IDL,Boise State,Boise State,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jj-uphold-1,JJ Uphold,IDL,Wyoming,Wyoming,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jlen-smith-1,J'Len Smith,IDL,Memphis,Memphis,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joah-robinett-1,Joah Robinett,IDL,San Diego State,San Diego State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-belden-1,Joe Belden,IDL,Indiana,Indiana,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-boggan-1,Joe Boggan,IDL,Western Michigan,Western Michigan,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-enguidanos-1,Joe Enguidanos,IDL,Miami (FL),Miami (FL),1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-holmes-1,Joe Holmes,IDL,Penn State,Penn State,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-koshuta-1,Joe Koshuta,IDL,Virginia Tech,Virginia Tech,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-maez-1,Joe Maez,IDL,New Mexico,New Mexico,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-misak-1,Joe Misak,IDL,Western Michigan,Western Michigan,3,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-shimko-2,Joe Shimko,IDL,Bowling Green,Bowling Green,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-tutela-1,Joe Tutela,IDL,Buffalo,Buffalo,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-tyo-1,Joe Tyo,IDL,Massachusetts,Massachusetts,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joep-engbers-1,Joep Engbers,IDL,Illinois,Illinois,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joey-augello-1,Joey Augello,IDL,USC,USC,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joey-cave-1,Joey Cave,IDL,Tennessee,Tennessee,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joey-hawryschuk-1,Joey Hawryschuk,IDL,Buffalo,Buffalo,2,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joey-knight-1,Joey Knight,IDL,Army,Army,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joey-purifoy-1,Joey Purifoy,IDL,UAB,UAB,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-crain-1,John Crain,IDL,East Carolina,East Carolina,1,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
