Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_passing,games_rushing,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,yds_from_scrimmage,scrim_td,award_aa,award_aac_offensive_player_of_the_year,award_acc_offensive_player_of_the_year,award_acc_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_big_12_offensive_player_of_the_year,award_big_ten_offensive_player_of_the_year,award_cusa_most_valuable_player,award_cusa_offensive_player_of_the_year,award_camp,award_davey_o_brien_award_most_outstanding_quarterback,award_heisman_memorial_trophy_most_outstanding_player,award_johnny_unitas_golden_arm_award_most_outstanding_senior_quarterback,award_mac_offensive_player_of_the_year,award_mwc_offensive_player_of_the_year,award_manning_award_most_outstanding_quarterback,award_maxwell,award_maxwell_award_player_of_the_year,award_pac_12_offensive_player_of_the_year,award_sec_offensive_player_of_the_year,award_sammy_baugh_trophy_most_outstanding_passer,award_sun_belt_offensive_player_of_the_year,award_sun_belt_player_of_the_year,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
taulia-tagovailoa-1,Taulia Tagovailoa,QB,Maryland,Alabama|Maryland,5,46.0,3.5315217391304343,0.0,,0,46.0,46.0,964.0,1436.0,11356.0,77.0,37.0,262.0,204.0,13.0,225.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyrrell-pigrome-1,Tyrrell Pigrome,QB,Ole Miss,Maryland|Ole Miss|Western Kentucky,6,46.0,1.3784782608695652,0.0,,0,45.0,45.0,323.0,565.0,3380.0,18.0,12.0,281.0,967.0,12.0,967.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jmar-smith-1,J'mar Smith,QB,Louisiana Tech,Louisiana Tech,5,45.0,-3.6631111111111117,1.0,CUSA Offensive Player of the Year,0,45.0,45.0,759.0,1280.0,9523.0,51.0,21.0,327.0,877.0,15.0,877.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
behren-morton-1,Behren Morton,QB,Texas Tech,Texas Tech,5,45.0,3.521111111111111,0.0,,0,45.0,45.0,793.0,1263.0,8989.0,71.0,28.0,188.0,-38.0,7.0,-38.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drew-allar-1,Drew Allar,QB,Penn State,Penn State,4,45.0,5.119555555555555,0.0,,0,45.0,45.0,633.0,1002.0,7402.0,61.0,13.0,224.0,732.0,12.0,747.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dylan-hopkins-1,Dylan Hopkins,QB,New Mexico,New Mexico|UAB,6,45.0,-4.5793333333333335,0.0,,0,45.0,45.0,492.0,817.0,6824.0,42.0,25.0,248.0,480.0,9.0,480.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrett-greene-1,Garrett Greene,QB,West Virginia,West Virginia,5,45.0,3.466222222222222,0.0,,0,45.0,45.0,398.0,700.0,5370.0,36.0,19.0,352.0,2128.0,28.0,2160.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaxson-dart-1,Jaxson Dart,QB,Ole Miss,Ole Miss|USC,4,45.0,3.094222222222222,0.0,,0,45.0,45.0,852.0,1307.0,11970.0,81.0,27.0,393.0,1541.0,14.0,1556.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nathan-stanley-2,Nathan Stanley,QB,Iowa,Iowa,4,45.0,5.039333333333333,0.0,,0,45.0,39.0,673.0,1155.0,8302.0,68.0,23.0,161.0,-104.0,2.0,-117.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-fitzgerald-2,Nick Fitzgerald,QB,Mississippi State,Mississippi State,4,45.0,4.248,0.0,,0,45.0,45.0,511.0,942.0,6207.0,55.0,30.0,601.0,3607.0,46.0,3616.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riley-neal-1,Riley Neal,QB,Vanderbilt,Ball State|Vanderbilt,5,45.0,-2.1740000000000004,0.0,,0,45.0,45.0,880.0,1477.0,8978.0,55.0,30.0,378.0,1421.0,15.0,1431.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skylar-thompson-1,Skylar Thompson,QB,Kansas State,Kansas State,5,45.0,2.6411111111111114,0.0,,0,45.0,45.0,552.0,885.0,7134.0,42.0,16.0,355.0,1087.0,26.0,1087.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brent-stockstill-1,Brent Stockstill,QB,Middle Tennessee State,Middle Tennessee State,4,44.0,-4.477045454545455,1.0,CUSA Most Valuable Player,0,44.0,44.0,1053.0,1607.0,12454.0,106.0,34.0,270.0,463.0,4.0,452.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaidon-salter-1,Kaidon Salter,QB,Colorado,Colorado|Liberty,5,44.0,-4.221590909090909,1.0,CUSA Most Valuable Player,0,44.0,44.0,539.0,906.0,7303.0,66.0,24.0,454.0,2362.0,26.0,2362.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-brown-11,Anthony Brown,QB,Oregon,Boston College|Oregon,5,44.0,2.7877272727272726,0.0,,0,44.0,44.0,638.0,1093.0,7891.0,60.0,27.0,287.0,1121.0,15.0,1212.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-hicks-1,Ben Hicks,QB,Arkansas,Arkansas|SMU,5,44.0,0.2345454545454544,0.0,,0,44.0,44.0,783.0,1403.0,9819.0,73.0,36.0,161.0,-94.0,3.0,-92.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandler-rogers-3,Chandler Rogers,QB,California,California|Louisiana-Monroe|North Texas,4,44.0,-2.1363636363636362,0.0,,0,44.0,44.0,602.0,945.0,7213.0,53.0,15.0,422.0,986.0,11.0,992.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel-richardson-1,Daniel Richardson,QB,Florida Atlantic,Central Michigan|Florida Atlantic,5,44.0,-2.9038636363636368,0.0,,0,44.0,44.0,643.0,1059.0,7392.0,56.0,23.0,113.0,-174.0,1.0,-174.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-blough-1,David Blough,QB,Purdue,Purdue,4,44.0,4.547727272727273,0.0,,0,44.0,44.0,871.0,1429.0,9734.0,69.0,43.0,264.0,262.0,13.0,310.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donovan-smith-2,Donovan Smith,QB,Houston,Houston|Texas Tech,5,44.0,4.320454545454546,0.0,,0,44.0,44.0,574.0,889.0,6354.0,45.0,31.0,336.0,845.0,19.0,888.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-morgan-1,James Morgan,QB,Florida International,Bowling Green|Florida International,5,44.0,-5.494545454545455,0.0,,0,44.0,44.0,699.0,1221.0,8629.0,65.0,34.0,130.0,-168.0,3.0,-168.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarrett-guarantano-1,Jarrett Guarantano,QB,Washington State,Tennessee|Washington State,5,44.0,4.57,0.0,,0,44.0,44.0,527.0,857.0,6478.0,39.0,20.0,215.0,-68.0,5.0,-68.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeff-sims-1,Jeff Sims,QB,Arizona State,Arizona State|Georgia Tech|Nebraska,6,44.0,3.120681818181818,0.0,,0,44.0,44.0,510.0,893.0,6175.0,41.0,35.0,443.0,1978.0,18.0,1979.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-herbert-1,Justin Herbert,QB,Oregon,Oregon,4,44.0,2.3915909090909087,0.0,,0,44.0,44.0,827.0,1293.0,10541.0,95.0,23.0,231.0,560.0,13.0,560.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-shurmur-1,Kyle Shurmur,QB,Vanderbilt,Vanderbilt,4,44.0,3.612045454545455,0.0,,0,44.0,44.0,722.0,1264.0,8865.0,64.0,29.0,137.0,-326.0,3.0,-326.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-altmyer-1,Luke Altmyer,QB,Illinois,Illinois|Ole Miss,5,44.0,4.763409090909091,0.0,,0,44.0,44.0,660.0,1036.0,7924.0,60.0,24.0,318.0,744.0,13.0,750.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-peasley-1,Andrew Peasley,QB,Wyoming,Utah State|Wyoming,6,43.0,-3.10093023255814,0.0,,0,43.0,43.0,380.0,671.0,4395.0,37.0,19.0,248.0,1259.0,12.0,1259.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brady-white-1,Brady White,QB,Memphis,Arizona State|Memphis,6,43.0,-2.3227906976744186,0.0,,0,43.0,43.0,794.0,1281.0,10949.0,92.0,31.0,180.0,-23.0,7.0,-3.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caleb-evans-2,Caleb Evans,QB,Louisiana-Monroe,Louisiana-Monroe,4,43.0,-3.362093023255814,0.0,,0,43.0,43.0,757.0,1252.0,9513.0,58.0,34.0,468.0,2168.0,36.0,2168.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-chapman-1,Christian Chapman,QB,San Diego State,San Diego State,4,43.0,-1.485813953488372,0.0,,0,43.0,43.0,379.0,632.0,5085.0,39.0,12.0,181.0,90.0,1.0,82.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-leary-1,Devin Leary,QB,Kentucky,Kentucky|North Carolina State,6,43.0,1.018139534883721,0.0,,0,43.0,43.0,777.0,1315.0,9553.0,87.0,28.0,178.0,-81.0,6.0,-85.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudson-card-1,Hudson Card,QB,Purdue,Purdue|Texas,5,43.0,6.579534883720931,0.0,,0,43.0,43.0,486.0,807.0,5551.0,35.0,17.0,186.0,250.0,6.0,243.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-fromm-1,Jake Fromm,QB,Georgia,Georgia,3,43.0,6.202558139534883,0.0,,0,43.0,43.0,621.0,982.0,8224.0,78.0,18.0,134.0,40.0,3.0,40.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-milton-2,Joe Milton,QB,Tennessee,Michigan|Tennessee,6,43.0,4.290232558139535,0.0,,0,43.0,43.0,400.0,649.0,5353.0,37.0,11.0,174.0,661.0,12.0,667.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logan-bonner-1,Logan Bonner,QB,Utah State,Arkansas State|Utah State,6,43.0,-3.711627906976744,0.0,,0,43.0,43.0,596.0,1008.0,7531.0,72.0,29.0,147.0,143.0,1.0,197.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-mcmaryion-1,Marcus McMaryion,QB,Fresno State,Fresno State|Oregon State,4,43.0,1.8476744186046512,0.0,,0,43.0,43.0,639.0,1015.0,8044.0,50.0,18.0,173.0,689.0,14.0,689.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riley-leonard-1,Riley Leonard,QB,Notre Dame,Duke|Notre Dame,4,43.0,2.641395348837209,0.0,,0,43.0,43.0,651.0,1022.0,7311.0,45.0,18.0,413.0,2130.0,36.0,2122.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-shough-1,Tyler Shough,QB,Louisville,Louisville|Oregon|Texas Tech,7,43.0,3.0588372093023257,0.0,,0,39.0,39.0,599.0,951.0,7820.0,59.0,23.0,246.0,733.0,11.0,751.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stetson-bennett-1,Stetson Bennett,QB,Georgia,Georgia,5,42.0,6.361190476190477,2.0,H-4|Manning Award [Most Outstanding Quarterback],4,42.0,42.0,601.0,923.0,8429.0,66.0,21.0,141.0,530.0,14.0,530.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zac-thomas-2,Zac Thomas,QB,Appalachian State,Appalachian State,4,42.0,-5.067619047619048,1.0,Sun Belt Offensive Player of the Year,0,42.0,42.0,576.0,914.0,6979.0,69.0,23.0,294.0,1301.0,19.0,1309.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
blake-shapen-1,Blake Shapen,QB,Mississippi State,Baylor|Mississippi State,6,42.0,4.601904761904762,0.0,,0,42.0,42.0,748.0,1163.0,8981.0,59.0,22.0,309.0,248.0,11.0,242.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brayden-schager-1,Brayden Schager,QB,Hawaii,Hawaii,4,42.0,-4.5128571428571425,0.0,,0,42.0,42.0,851.0,1435.0,9096.0,60.0,42.0,298.0,319.0,8.0,319.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braylon-braxton-1,Braylon Braxton,QB,Southern Mississippi,Marshall|Southern Mississippi|Tulsa,5,42.0,-3.2442857142857147,0.0,,0,38.0,42.0,492.0,819.0,6023.0,55.0,18.0,336.0,1177.0,11.0,1197.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ej-warner-1,E.J. Warner,QB,Fresno State,Fresno State|Rice|Temple,4,42.0,-3.457142857142857,0.0,,0,42.0,42.0,988.0,1604.0,10844.0,71.0,48.0,120.0,95.0,2.0,95.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robby-ashford-1,Robby Ashford,QB,Wake Forest,Auburn|Oregon|South Carolina|Wake Forest,6,42.0,4.168095238095238,0.0,,0,42.0,42.0,351.0,631.0,4554.0,23.0,17.0,370.0,1708.0,23.0,1710.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocco-becht-1,Rocco Becht,QB,Iowa State,Iowa State,4,42.0,3.575476190476191,0.0,,0,42.0,42.0,714.0,1177.0,9274.0,64.0,27.0,247.0,499.0,19.0,499.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-finley-1,Ryan Finley,QB,North Carolina State,Boise State|North Carolina State,4,42.0,2.616904761904762,0.0,,0,42.0,42.0,927.0,1435.0,10986.0,61.0,29.0,207.0,351.0,5.0,369.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-love-1,Josh Love,QB,San Jose State,San Jose State,5,41.0,-2.526829268292683,1.0,MWC Offensive Player of the Year,0,41.0,41.0,578.0,1000.0,7206.0,43.0,29.0,88.0,-282.0,3.0,-281.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
malcolm-perry-1,Malcolm Perry,QB,Navy,Navy,4,41.0,1.2660975609756098,1.0,AAC Offensive Player of the Year,0,38.0,41.0,58.0,113.0,1311.0,10.0,5.0,614.0,4359.0,40.0,4829.0,43.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-hornibrook-1,Alex Hornibrook,QB,Florida State,Florida State|Wisconsin,5,41.0,0.8536585365853658,0.0,,0,41.0,41.0,510.0,826.0,6424.0,54.0,35.0,101.0,-314.0,0.0,-299.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brian-lewerke-1,Brian Lewerke,QB,Michigan State,Michigan State,5,41.0,5.9921951219512195,0.0,,0,41.0,41.0,721.0,1249.0,8293.0,47.0,32.0,346.0,1255.0,10.0,1287.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grant-wells-1,Grant Wells,QB,Virginia Tech,Marshall|Virginia Tech,5,41.0,-2.7417073170731707,0.0,,0,40.0,41.0,694.0,1116.0,8315.0,48.0,33.0,243.0,517.0,16.0,517.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jt-daniels-1,JT Daniels,QB,Rice,Georgia|Rice|USC|West Virginia,6,41.0,3.5168292682926827,0.0,,0,41.0,41.0,770.0,1224.0,9390.0,66.0,32.0,117.0,-360.0,2.0,-360.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaleb-barker-1,Kaleb Barker,QB,Troy,Troy,4,41.0,-5.950487804878048,0.0,,0,41.0,41.0,402.0,603.0,4793.0,41.0,12.0,173.0,680.0,8.0,680.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keytaon-thompson-1,Keytaon Thompson,QB,Virginia,Mississippi State|Virginia,5,41.0,3.118292682926829,0.0,,0,40.0,40.0,52.0,112.0,842.0,8.0,3.0,177.0,1153.0,17.0,2241.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicholas-vattiato-1,Nicholas Vattiato,QB,Middle Tennessee State,Middle Tennessee State,5,41.0,-5.793414634146341,0.0,,0,41.0,41.0,918.0,1419.0,9674.0,62.0,37.0,336.0,516.0,5.0,516.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peyton-ramsey-1,Peyton Ramsey,QB,Northwestern,Indiana|Northwestern,4,41.0,3.1173170731707316,0.0,,0,41.0,41.0,805.0,1234.0,8314.0,54.0,31.0,384.0,1079.0,17.0,1079.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
preston-stone-1,Preston Stone,QB,Northwestern,Northwestern|SMU,5,41.0,0.13634146341463405,0.0,,0,41.0,41.0,489.0,820.0,6430.0,52.0,20.0,138.0,290.0,7.0,290.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tj-finley-1,TJ Finley,QB,Georgia State,Auburn|Georgia State|LSU|Texas State|Western Kentucky,6,41.0,0.8351219512195126,0.0,,0,41.0,41.0,637.0,1011.0,7372.0,43.0,27.0,183.0,69.0,8.0,62.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-johnston-iii-1,Tyler Johnston III,QB,UAB,UAB,5,41.0,-3.9741463414634146,0.0,,0,41.0,41.0,312.0,537.0,4837.0,37.0,28.0,204.0,666.0,5.0,666.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baker-mayfield-1,Baker Mayfield,QB,Oklahoma,Oklahoma,3,40.0,4.4345,14.0,AA|AP Player of the Year Award [Most Outstanding Player]|Big 12 Offensive Player of the Year|Camp|Davey O'Brien Award [Most Outstanding Quarterback]|H-1|H-3|H-4|Heisman Memorial Trophy [Most Outstanding Player]|Manning Award [Most Outstanding Quarterback]|Maxwell|Maxwell Award [Player of the Year]|Walter Camp Player of the Year Award [Most Outstanding Player],1,40.0,40.0,808.0,1157.0,12292.0,119.0,21.0,316.0,893.0,18.0,895.0,19.0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
trevor-lawrence-1,Trevor Lawrence,QB,Clemson,Clemson,3,40.0,3.2262500000000003,4.0,ACC Offensive Player of the Year|ACC Player of the Year|H-2|H-7,2,40.0,40.0,758.0,1138.0,10098.0,90.0,17.0,231.0,943.0,18.0,939.0,18.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jj-mccarthy-1,J.J. McCarthy,QB,Michigan,Michigan,3,40.0,4.7725,1.0,H-10,10,40.0,40.0,482.0,713.0,6226.0,49.0,11.0,161.0,632.0,10.0,632.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collin-schlee-1,Collin Schlee,QB,Virginia Tech,Kent State|UCLA|Virginia Tech,6,40.0,-0.10675000000000008,0.0,,0,40.0,40.0,234.0,405.0,3091.0,21.0,8.0,213.0,1269.0,13.0,1253.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethan-garbers-1,Ethan Garbers,QB,UCLA,UCLA|Washington,5,40.0,2.90275,0.0,,0,40.0,40.0,390.0,597.0,4462.0,31.0,18.0,143.0,294.0,3.0,299.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrett-nussmeier-1,Garrett Nussmeier,QB,LSU,LSU,5,40.0,5.886749999999999,0.0,,0,40.0,40.0,660.0,1032.0,7699.0,52.0,24.0,70.0,-153.0,5.0,-153.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelly-bryant-1,Kelly Bryant,QB,Missouri,Clemson|Missouri,5,40.0,4.725,0.0,,0,40.0,40.0,492.0,762.0,5553.0,31.0,16.0,363.0,1215.0,17.0,1215.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khalil-tate-1,Khalil Tate,QB,Arizona,Arizona,4,40.0,1.72125,0.0,,0,40.0,40.0,459.0,792.0,6318.0,57.0,31.0,366.0,2285.0,18.0,2285.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyron-drones-1,Kyron Drones,QB,Virginia Tech,Baylor|Virginia Tech,5,40.0,4.1955,0.0,,0,39.0,39.0,494.0,847.0,5785.0,45.0,19.0,442.0,1847.0,22.0,1845.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manny-wilkins-1,Manny Wilkins,QB,Arizona State,Arizona State,4,40.0,3.1717500000000003,0.0,,0,36.0,40.0,704.0,1114.0,8624.0,52.0,23.0,385.0,1035.0,20.0,1032.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noah-fifita-1,Noah Fifita,QB,Arizona,Arizona,4,40.0,2.371,0.0,,0,40.0,37.0,785.0,1210.0,9183.0,73.0,24.0,218.0,200.0,4.0,214.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parker-navarro-1,Parker Navarro,QB,Ohio,Ohio|UCF,6,40.0,-5.7802500000000006,0.0,,0,39.0,39.0,407.0,638.0,5030.0,30.0,23.0,361.0,2160.0,30.0,2160.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tommy-devito-1,Tommy Devito,QB,Illinois,Illinois|Syracuse,6,40.0,0.7377499999999999,0.0,,0,40.0,40.0,594.0,941.0,6516.0,43.0,16.0,272.0,253.0,10.0,270.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-smith-6,Zach Smith,QB,Tulsa,Baylor|Tulsa,5,40.0,2.622,0.0,,0,40.0,40.0,614.0,1089.0,8223.0,53.0,34.0,166.0,-263.0,1.0,-260.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-burrow-1,Joe Burrow,QB,LSU,LSU|Ohio State,5,39.0,3.9153846153846152,13.0,AA|AP Player of the Year Award [Most Outstanding Player]|Camp|Davey O'Brien Award [Most Outstanding Quarterback]|H-1|Heisman Memorial Trophy [Most Outstanding Player]|Johnny Unitas Golden Arm Award [Most Outstanding Senior Quarterback]|Manning Award [Most Outstanding Quarterback]|Maxwell|Maxwell Award [Player of the Year]|SEC Offensive Player of the Year|Vince Lombardi Award [Lineman of the Year]|Walter Camp Player of the Year Award [Most Outstanding Player],1,39.0,39.0,650.0,945.0,8852.0,78.0,11.0,258.0,820.0,13.0,836.0,13.0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1
mac-jones-1,Mac Jones,QB,Alabama,Alabama,4,39.0,0.8646153846153846,5.0,AA|Davey O'Brien Award [Most Outstanding Quarterback]|H-3|Johnny Unitas Golden Arm Award [Most Outstanding Senior Quarterback]|Manning Award [Most Outstanding Quarterback],3,39.0,39.0,413.0,556.0,6126.0,56.0,7.0,54.0,42.0,2.0,33.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
mckenzie-milton-1,McKenzie Milton,QB,Florida State,Florida State|UCF,6,39.0,-1.1148717948717948,4.0,AAC Offensive Player of the Year|H-6|H-8,6,39.0,39.0,711.0,1159.0,9458.0,75.0,28.0,316.0,1066.0,20.0,1065.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mason-rudolph-1,Mason Rudolph,QB,Oklahoma State,Oklahoma State,3,39.0,2.0966666666666667,3.0,H-7|Johnny Unitas Golden Arm Award [Most Outstanding Senior Quarterback]|Sammy Baugh Trophy [Most Outstanding Passer],7,39.0,39.0,866.0,1361.0,12765.0,86.0,22.0,211.0,61.0,17.0,92.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
