Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_kicking,games_punting,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,awards,heisman_finish,award_aa,award_lou_groza_award_most_outstanding_place_kicker,award_ray_guy_award_most_outstanding_punter
buzz-flabiano-1,Buzz Flabiano,UTEP,2022,K,SPEC,0.0,0.0,-6.48,,,,,,,,,,,,,,0,0,0,0
connor-villalpando-1,Connor Villalpando,UTEP,2022,LS,SPEC,0.0,0.0,-6.48,,,,,,,,,,,,,,0,0,0,0
gavin-baechle-1,Gavin Baechle,UTEP,2022,P,SPEC,12.0,0.0,-6.48,12.0,,31.0,31.0,100.0,22.0,24.0,91.7,97.0,,,,,0,0,0,0
josh-hancock-1,Josh Hancock,UTEP,2022,LS,SPEC,0.0,0.0,-6.48,,,,,,,,,,,,,,0,0,0,0
joshua-sloan-1,Joshua Sloan,UTEP,2022,P,SPEC,12.0,0.0,-6.48,,12.0,,,,,,,,45.0,1998.0,44.4,,0,0,0,0
mark-ramos-1,Mark Ramos,UTEP,2022,K,SPEC,0.0,0.0,-6.48,,,,,,,,,,,,,,0,0,0,0
cade-collenback-1,Cade Collenback,UTSA,2022,LS,SPEC,1.0,0.0,,,,,,,,,,,,,,,0,0,0,0
caleb-cantrell-1,Caleb Cantrell,UTSA,2022,LS,SPEC,14.0,0.0,,,,,,,,,,,,,,,0,0,0,0
ethan-laing-2,Ethan Laing,UTSA,2022,P,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
jared-sackett-2,Jared Sackett,UTSA,2022,K,SPEC,14.0,0.0,,14.0,,59.0,59.0,100.0,22.0,27.0,81.5,125.0,,,,,0,0,0,0
lucas-dean-1,Lucas Dean,UTSA,2022,P,SPEC,14.0,0.0,,,14.0,,,,,,,,41.0,1847.0,45.0,,0,0,0,0
matthew-obrien-1,Matthew O'Brien,UTSA,2022,K,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
tate-sandell-1,Tate Sandell,UTSA,2022,K,SPEC,4.0,0.0,,,,,,,,,,,,,,,0,0,0,0
ben-norton-2,Ben Norton,Utah,2022,K,SPEC,1.0,0.0,3.09,,,,,,,,,,,,,,0,0,0,0
jt-greep-1,JT Greep,Utah,2022,LS,SPEC,14.0,0.0,3.09,,,,,,,,,,,,,,0,0,0,0
jack-bouwmeester-1,Jack Bouwmeester,Utah,2022,P,SPEC,14.0,0.0,3.09,,14.0,,,,,,,,39.0,1528.0,39.2,,0,0,0,0
jadon-redding-1,Jadon Redding,Utah,2022,K,SPEC,12.0,0.0,3.09,12.0,,35.0,36.0,97.2,4.0,6.0,66.7,47.0,,,,,0,0,0,0
joey-cheek-1,Joey Cheek,Utah,2022,K,SPEC,0.0,0.0,3.09,,,,,,,,,,,,,,0,0,0,0
jordan-noyes-1,Jordan Noyes,Utah,2022,K,SPEC,12.0,0.0,3.09,12.0,,34.0,34.0,100.0,6.0,8.0,75.0,52.0,,,,,0,0,0,0
logan-castor-1,Logan Castor,Utah,2022,LS,SPEC,0.0,0.0,3.09,,,,,,,,,,,,,,0,0,0,0
michael-williams-15,Michael Williams,Utah,2022,P,SPEC,0.0,0.0,3.09,,,,,,,,,,,,,,0,0,0,0
caden-kellow-1,Caden Kellow,Utah State,2022,LS,SPEC,0.0,0.0,-4.06,,,,,,,,,,,,,,0,0,0,0
connor-coles-1,Connor Coles,Utah State,2022,K,SPEC,12.0,0.0,-4.06,12.0,,33.0,33.0,100.0,12.0,17.0,70.6,69.0,,,,,0,0,0,0
elliott-nimrod-1,Elliott Nimrod,Utah State,2022,K,SPEC,13.0,0.0,-4.06,,,,,,,,,,,,,,0,0,0,0
jacob-garcia-2,Jacob Garcia,Utah State,2022,LS,SPEC,13.0,0.0,-4.06,,,,,,,,,,,,,,0,0,0,0
ryan-marks-2,Ryan Marks,Utah State,2022,LS,SPEC,0.0,0.0,-4.06,,,,,,,,,,,,,,0,0,0,0
stephen-kotsanlee-1,Stephen Kotsanlee,Utah State,2022,P,SPEC,13.0,0.0,-4.06,,13.0,,,,,,,,65.0,2810.0,43.2,,0,0,0,0
hayden-cate-1,Hayden Cate,Vanderbilt,2022,LS,SPEC,0.0,0.0,5.11,,,,,,,,,,,,,,0,0,0,0
jacob-lurie-1,Jacob Lurie,Vanderbilt,2022,K,SPEC,0.0,0.0,5.11,,,,,,,,,,,,,,0,0,0,0
jared-elstein-2,Jared Elstein,Vanderbilt,2022,K,SPEC,0.0,0.0,5.11,,,,,,,,,,,,,,0,0,0,0
jared-wheatley-1,Jared Wheatley,Vanderbilt,2022,P,SPEC,0.0,0.0,5.11,,,,,,,,,,,,,,0,0,0,0
joseph-bulovas-1,Joseph Bulovas,Vanderbilt,2022,K,SPEC,12.0,0.0,5.11,12.0,,35.0,35.0,100.0,7.0,12.0,58.3,56.0,,,,,0,0,0,0
matt-hayball-1,Matt Hayball,Vanderbilt,2022,P,SPEC,12.0,0.0,5.11,,12.0,,,,,,,,58.0,2634.0,45.4,,0,0,0,0
wesley-schelling-1,Wesley Schelling,Vanderbilt,2022,LS,SPEC,12.0,0.0,5.11,,,,,,,,,,,,,,0,0,0,0
will-faris-1,Will Faris,Vanderbilt,2022,K,SPEC,2.0,0.0,5.11,2.0,,1.0,1.0,100.0,0.0,0.0,,1.0,,,,,0,0,0,0
aidian-livingston-1,Aidian Livingston,Virginia,2022,LS,SPEC,10.0,0.0,1.45,,,,,,,,,,,,,,0,0,0,0
brendan-farrell-1,Brendan Farrell,Virginia,2022,P,SPEC,10.0,0.0,1.45,10.0,10.0,5.0,6.0,83.3,4.0,8.0,50.0,17.0,3.0,90.0,30.0,,0,0,0,0
daniel-sparks-1,Daniel Sparks,Virginia,2022,P,SPEC,10.0,0.0,1.45,,10.0,,,,,,,,46.0,2113.0,45.9,,0,0,0,0
justin-duenkel-1,Justin Duenkel,Virginia,2022,K,SPEC,0.0,0.0,1.45,,,,,,,,,,,,,,0,0,0,0
lee-dudley-1,Lee Dudley,Virginia,2022,LS,SPEC,0.0,0.0,1.45,,,,,,,,,,,,,,0,0,0,0
luke-byrne-1,Luke Byrne,Virginia,2022,LS,SPEC,0.0,0.0,1.45,,,,,,,,,,,,,,0,0,0,0
will-bettridge-1,Will Bettridge,Virginia,2022,K,SPEC,7.0,0.0,1.45,7.0,,12.0,14.0,85.7,7.0,10.0,70.0,33.0,,,,,0,0,0,0
bryce-lafollette-1,Bryce LaFollette,Virginia Tech,2022,P,SPEC,0.0,0.0,-0.96,,,,,,,,,,,,,,0,0,0,0
christian-epling-1,Christian Epling,Virginia Tech,2022,LS,SPEC,0.0,0.0,-0.96,,,,,,,,,,,,,,0,0,0,0
john-love-2,John Love,Virginia Tech,2022,K,SPEC,2.0,0.0,-0.96,2.0,,3.0,3.0,100.0,1.0,2.0,50.0,6.0,,,,,0,0,0,0
justin-pollock-1,Justin Pollock,Virginia Tech,2022,LS,SPEC,11.0,0.0,-0.96,,,,,,,,,,,,,,0,0,0,0
kyle-lowe-1,Kyle Lowe,Virginia Tech,2022,K,SPEC,0.0,0.0,-0.96,,,,,,,,,,,,,,0,0,0,0
nick-veltsistas-1,Nick Veltsistas,Virginia Tech,2022,P,SPEC,0.0,0.0,-0.96,,,,,,,,,,,,,,0,0,0,0
peter-moore-1,Peter Moore,Virginia Tech,2022,P,SPEC,11.0,0.0,-0.96,,11.0,,,,,,,,73.0,3042.0,41.7,,0,0,0,0
vincenzo-anthony-1,Vincenzo Anthony,Virginia Tech,2022,LS,SPEC,1.0,0.0,-0.96,,,,,,,,,,,,,,0,0,0,0
william-ross-1,William Ross,Virginia Tech,2022,K,SPEC,9.0,0.0,-0.96,9.0,,20.0,22.0,90.9,8.0,10.0,80.0,44.0,,,,,0,0,0,0
zach-hoban-1,Zach Hoban,Virginia Tech,2022,K,SPEC,0.0,0.0,-0.96,,,,,,,,,,,,,,0,0,0,0
ben-morgan-1,Ben Morgan,Wake Forest,2022,K,SPEC,0.0,0.0,3.21,,,,,,,,,,,,,,0,0,0,0
caleb-carlson-1,Caleb Carlson,Wake Forest,2022,K,SPEC,0.0,0.0,3.21,,,,,,,,,,,,,,0,0,0,0
ivan-mora-1,Ivan Mora,Wake Forest,2022,P,SPEC,12.0,0.0,3.21,,12.0,,,,,,,,40.0,1630.0,40.8,,0,0,0,0
jacob-zuhr-1,Jacob Zuhr,Wake Forest,2022,LS,SPEC,0.0,0.0,3.21,,,,,,,,,,,,,,0,0,0,0
matthew-dennis-1,Matthew Dennis,Wake Forest,2022,K,SPEC,13.0,0.0,3.21,13.0,13.0,56.0,57.0,98.2,12.0,14.0,85.7,92.0,4.0,120.0,30.0,,0,0,0,0
will-cobb-1,Will Cobb,Wake Forest,2022,LS,SPEC,13.0,0.0,3.21,,,,,,,,,,,,,,0,0,0,0
zach-murphy-1,Zach Murphy,Wake Forest,2022,P,SPEC,13.0,0.0,3.21,13.0,13.0,3.0,3.0,100.0,0.0,0.0,,3.0,6.0,238.0,39.7,,0,0,0,0
addison-shrock-1,Addison Shrock,Washington,2022,K,SPEC,1.0,0.0,0.64,1.0,,1.0,1.0,100.0,0.0,0.0,,1.0,,,,,0,0,0,0
alex-froelich-1,Alex Froelich,Washington,2022,LS,SPEC,0.0,0.0,0.64,,,,,,,,,,,,,,0,0,0,0
caleb-johnston-1,Caleb Johnston,Washington,2022,LS,SPEC,0.0,0.0,0.64,,,,,,,,,,,,,,0,0,0,0
grady-gross-1,Grady Gross,Washington,2022,K,SPEC,12.0,0.0,0.64,,,,,,,,,,,,,,0,0,0,0
jack-mccallister-1,Jack McCallister,Washington,2022,P,SPEC,13.0,0.0,0.64,,13.0,,,,,,,,23.0,939.0,40.8,,0,0,0,0
jaden-green-1,Jaden Green,Washington,2022,LS,SPEC,13.0,0.0,0.64,,,,,,,,,,,,,,0,0,0,0
kevin-ryan-3,Kevin Ryan,Washington,2022,K,SPEC,1.0,0.0,0.64,,1.0,,,,,,,,1.0,37.0,37.0,,0,0,0,0
peyton-henry-1,Peyton Henry,Washington,2022,K,SPEC,13.0,0.0,0.64,13.0,,58.0,59.0,98.3,19.0,22.0,86.4,115.0,,,,,0,0,0,0
colton-theaker-1,Colton Theaker,Washington State,2022,K,SPEC,0.0,0.0,2.24,,,,,,,,,,,,,,0,0,0,0
dean-janikowski-1,Dean Janikowski,Washington State,2022,K,SPEC,12.0,0.0,2.24,12.0,,40.0,41.0,97.6,11.0,14.0,78.6,73.0,,,,,0,0,0,0
nick-haberer-1,Nick Haberer,Washington State,2022,P,SPEC,13.0,0.0,2.24,,13.0,,,,,,,,59.0,2502.0,42.4,,0,0,0,0
simon-samarzich-1,Simon Samarzich,Washington State,2022,LS,SPEC,1.0,0.0,2.24,,,,,,,,,,,,,,0,0,0,0
vincent-gourley-1,Vincent Gourley,Washington State,2022,K,SPEC,0.0,0.0,2.24,,,,,,,,,,,,,,0,0,0,0
austin-brinkman-1,Austin Brinkman,West Virginia,2022,LS,SPEC,1.0,0.0,6.06,,,,,,,,,,,,,,0,0,0,0
casey-legg-1,Casey Legg,West Virginia,2022,K,SPEC,12.0,0.0,6.06,12.0,,37.0,39.0,94.9,14.0,15.0,93.3,79.0,,,,,0,0,0,0
danny-king-1,Danny King,West Virginia,2022,K,SPEC,0.0,0.0,6.06,,,,,,,,,,,,,,0,0,0,0
kolton-mcghee-1,Kolton McGhee,West Virginia,2022,P,SPEC,0.0,0.0,6.06,,,,,,,,,,,,,,0,0,0,0
lieghton-bechdel-1,Lieghton Bechdel,West Virginia,2022,P,SPEC,0.0,0.0,6.06,,,,,,,,,,,,,,0,0,0,0
macguire-moss-1,Macguire Moss,West Virginia,2022,LS,SPEC,0.0,0.0,6.06,,,,,,,,,,,,,,0,0,0,0
oliver-straw-1,Oliver Straw,West Virginia,2022,P,SPEC,11.0,0.0,6.06,,11.0,,,,,,,,48.0,2029.0,42.3,,0,0,0,0
parker-grothaus-1,Parker Grothaus,West Virginia,2022,K,SPEC,12.0,0.0,6.06,12.0,,2.0,3.0,66.7,0.0,0.0,,2.0,,,,,0,0,0,0
ronan-swope-1,Ronan Swope,West Virginia,2022,P,SPEC,0.0,0.0,6.06,,,,,,,,,,,,,,0,0,0,0
brayden-narveson-1,Brayden Narveson,Western Kentucky,2022,K,SPEC,13.0,0.0,-5.49,13.0,,59.0,59.0,100.0,15.0,21.0,71.4,104.0,,,,,0,0,0,0
cory-munson-1,Cory Munson,Western Kentucky,2022,K,SPEC,14.0,0.0,-5.49,14.0,,5.0,5.0,100.0,3.0,4.0,75.0,14.0,,,,,0,0,0,0
jake-bowman-1,Jake Bowman,Western Kentucky,2022,LS,SPEC,0.0,0.0,-5.49,,,,,,,,,,,,,,0,0,0,0
lucas-carneiro-1,Lucas Carneiro,Western Kentucky,2022,K,SPEC,0.0,0.0,-5.49,,,,,,,,,,,,,,0,0,0,0
nolan-mccord-2,Nolan McCord,Western Kentucky,2022,K,SPEC,0.0,0.0,-5.49,,,,,,,,,,,,,,0,0,0,0
tom-ellard-1,Tom Ellard,Western Kentucky,2022,P,SPEC,13.0,0.0,-5.49,,13.0,,,,,,,,43.0,1824.0,42.4,,0,0,0,0
trey-naughton-1,Trey Naughton,Western Kentucky,2022,LS,SPEC,0.0,0.0,-5.49,,,,,,,,,,,,,,0,0,0,0
wes-pahl-1,Wes Pahl,Western Kentucky,2022,P,SPEC,0.0,0.0,-5.49,,,,,,,,,,,,,,0,0,0,0
zach-lassiter-1,Zach Lassiter,Western Kentucky,2022,LS,SPEC,0.0,0.0,-5.49,,,,,,,,,,,,,,0,0,0,0
bryce-bouwens-1,Bryce Bouwens,Western Michigan,2022,LS,SPEC,12.0,0.0,-5.88,,,,,,,,,,,,,,0,0,0,0
cale-allaire-1,Cale Allaire,Western Michigan,2022,K,SPEC,0.0,0.0,-5.88,,,,,,,,,,,,,,0,0,0,0
carson-voss-1,Carson Voss,Western Michigan,2022,P,SPEC,0.0,0.0,-5.88,,,,,,,,,,,,,,0,0,0,0
dylan-calabrese-1,Dylan Calabrese,Western Michigan,2022,LS,SPEC,0.0,0.0,-5.88,,,,,,,,,,,,,,0,0,0,0
logan-flesher-1,Logan Flesher,Western Michigan,2022,P,SPEC,0.0,0.0,-5.88,,,,,,,,,,,,,,0,0,0,0
nick-mihalic-1,Nick Mihalic,Western Michigan,2022,P,SPEC,12.0,0.0,-5.88,,12.0,,,,,,,,69.0,2905.0,42.1,,0,0,0,0
palmer-domschke-1,Palmer Domschke,Western Michigan,2022,K,SPEC,12.0,0.0,-5.88,12.0,,21.0,22.0,95.5,13.0,19.0,68.4,60.0,,,,,0,0,0,0
peyton-doorhy-1,Peyton Doorhy,Western Michigan,2022,LS,SPEC,0.0,0.0,-5.88,,,,,,,,,,,,,,0,0,0,0
rj-todd-1,RJ Todd,Western Michigan,2022,LS,SPEC,0.0,0.0,-5.88,,,,,,,,,,,,,,0,0,0,0
thiago-kapps-1,Thiago Kapps,Western Michigan,2022,K,SPEC,0.0,0.0,-5.88,,,,,,,,,,,,,,0,0,0,0
andy-vujnovich-1,Andy Vujnovich,Wisconsin,2022,P,SPEC,13.0,0.0,2.29,,13.0,,,,,,,,63.0,2768.0,43.9,,0,0,0,0
duncan-mckinley-1,Duncan McKinley,Wisconsin,2022,LS,SPEC,0.0,0.0,2.29,,,,,,,,,,,,,,0,0,0,0
gavin-lahm-1,Gavin Lahm,Wisconsin,2022,K,SPEC,0.0,0.0,2.29,,,,,,,,,,,,,,0,0,0,0
gavin-meyers-1,Gavin Meyers,Wisconsin,2022,K,SPEC,0.0,0.0,2.29,,,,,,,,,,,,,,0,0,0,0
jack-van-dyke-1,Jack Van Dyke,Wisconsin,2022,K,SPEC,0.0,0.0,2.29,,,,,,,,,,,,,,0,0,0,0
nate-van-zelst-1,Nate Van Zelst,Wisconsin,2022,K,SPEC,11.0,0.0,2.29,11.0,,35.0,35.0,100.0,11.0,14.0,78.6,68.0,,,,,0,0,0,0
peter-bowden-1,Peter Bowden,Wisconsin,2022,LS,SPEC,13.0,0.0,2.29,,,,,,,,,,,,,,0,0,0,0
vito-calvaruso-1,Vito Calvaruso,Wisconsin,2022,K,SPEC,2.0,0.0,2.29,2.0,,7.0,7.0,100.0,1.0,3.0,33.3,10.0,,,,,0,0,0,0
zach-zei-1,Zach Zei,Wisconsin,2022,LS,SPEC,0.0,0.0,2.29,,,,,,,,,,,,,,0,0,0,0
carson-york-2,Carson York,Wyoming,2022,LS,SPEC,13.0,0.0,-4.43,,,,,,,,,,,,,,0,0,0,0
clayton-stewart-1,Clayton Stewart,Wyoming,2022,P,SPEC,13.0,0.0,-4.43,,13.0,,,,,,,,73.0,3194.0,43.8,,0,0,0,0
john-hoyland-1,John Hoyland,Wyoming,2022,K,SPEC,13.0,0.0,-4.43,13.0,,28.0,28.0,100.0,22.0,25.0,88.0,94.0,,,,,0,0,0,0
luke-glassock-1,Luke Glassock,Wyoming,2022,K,SPEC,0.0,0.0,-4.43,,,,,,,,,,,,,,0,0,0,0
ralph-fawaz-1,Ralph Fawaz,Wyoming,2022,P,SPEC,0.0,0.0,-4.43,,,,,,,,,,,,,,0,0,0,0
anthony-deberardino-1,Anthony DeBerardino,Air Force,2023,LS,SPEC,2.0,0.0,-4.14,,,,,,,,,,,,,,0,0,0,0
bryce-olson-1,Bryce Olson,Air Force,2023,K,SPEC,0.0,0.0,-4.14,,,,,,,,,,,,,,0,0,0,0
carson-bay-1,Carson Bay,Air Force,2023,P,SPEC,13.0,0.0,-4.14,,13.0,,,,,,,,25.0,985.0,39.4,,0,0,0,0
colton-corrao-1,Colton Corrao,Air Force,2023,K,SPEC,0.0,0.0,-4.14,,,,,,,,,,,,,,0,0,0,0
j-frank-melgarejo-iii-1,J. Frank Melgarejo III,Air Force,2023,LS,SPEC,0.0,0.0,-4.14,,,,,,,,,,,,,,0,0,0,0
kurt-chesney-1,Kurt Chesney,Air Force,2023,LS,SPEC,13.0,0.0,-4.14,,,,,,,,,,,,,,0,0,0,0
logan-lehrer-1,Logan Lehrer,Air Force,2023,K,SPEC,0.0,0.0,-4.14,,,,,,,,,,,,,,0,0,0,0
luke-freer-1,Luke Freer,Air Force,2023,K,SPEC,8.0,0.0,-4.14,,8.0,,,,,,,,15.0,640.0,42.7,,0,0,0,0
matthew-dapore-1,Matthew Dapore,Air Force,2023,P,SPEC,12.0,0.0,-4.14,12.0,,34.0,35.0,97.1,15.0,19.0,78.9,79.0,,,,,0,0,0,0
reagan-tubbs-1,Reagan Tubbs,Air Force,2023,K,SPEC,13.0,0.0,-4.14,13.0,,8.0,8.0,100.0,1.0,1.0,100.0,11.0,,,,,0,0,0,0
ripp-perez-1,Ripp Perez,Air Force,2023,P,SPEC,0.0,0.0,-4.14,,,,,,,,,,,,,,0,0,0,0
dante-jackson-2,Dante Jackson,Akron,2023,K,SPEC,12.0,0.0,-8.39,12.0,12.0,3.0,3.0,100.0,2.0,3.0,66.7,9.0,64.0,2400.0,37.5,,0,0,0,0
drew-nicolson-1,Drew Nicolson,Akron,2023,LS,SPEC,11.0,0.0,-8.39,,,,,,,,,,,,,,0,0,0,0
joseph-castle-1,Joseph Castle,Akron,2023,P,SPEC,0.0,0.0,-8.39,,,,,,,,,,,,,,0,0,0,0
noah-perez-1,Noah Perez,Akron,2023,K,SPEC,5.0,0.0,-8.39,5.0,,9.0,9.0,100.0,3.0,7.0,42.9,18.0,,,,,0,0,0,0
owen-wiley-1,Owen Wiley,Akron,2023,K,SPEC,5.0,0.0,-8.39,5.0,,12.0,12.0,100.0,4.0,6.0,66.7,24.0,,,,,0,0,0,0
tyler-rieger-1,Tyler Rieger,Akron,2023,LS,SPEC,0.0,0.0,-8.39,,,,,,,,,,,,,,0,0,0,0
alex-rozier-1,Alex Rozier,Alabama,2023,LS,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
brock-oquinn-1,Brock O'Quinn,Alabama,2023,LS,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
conor-talty-1,Conor Talty,Alabama,2023,K,SPEC,3.0,0.0,,3.0,,1.0,1.0,100.0,0.0,0.0,,1.0,,,,,0,0,0,0
james-burnip-1,James Burnip,Alabama,2023,P,SPEC,14.0,0.0,,,14.0,,,,,,,,59.0,2806.0,47.6,,0,0,0,0
kade-wehby-1,Kade Wehby,Alabama,2023,LS,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
kneeland-hibbett-1,Kneeland Hibbett,Alabama,2023,LS,SPEC,14.0,0.0,,,,,,,,,,,,,,,0,0,0,0
nick-serpa-1,Nick Serpa,Alabama,2023,P,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
reed-harradine-1,Reed Harradine,Alabama,2023,K,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
reid-schuback-1,Reid Schuback,Alabama,2023,K,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
upton-bellenfant-1,Upton Bellenfant,Alabama,2023,K,SPEC,0.0,0.0,,,,,,,,,,,,,,,0,0,0,0
will-reichard-1,Will Reichard,Alabama,2023,K,SPEC,14.0,0.0,,14.0,14.0,55.0,55.0,100.0,22.0,25.0,88.0,121.0,4.0,165.0,41.3,,0,0,0,0
austin-shook-1,Austin Shook,Appalachian State,2023,K,SPEC,0.0,0.0,-2.93,,,,,,,,,,,,,,0,0,0,0
carter-everett-1,Carter Everett,Appalachian State,2023,K,SPEC,0.0,0.0,-2.93,,,,,,,,,,,,,,0,0,0,0
cash-mcvay-1,Cash McVay,Appalachian State,2023,K,SPEC,0.0,0.0,-2.93,,,,,,,,,,,,,,0,0,0,0
christian-johnstone-1,Christian Johnstone,Appalachian State,2023,LS,SPEC,14.0,0.0,-2.93,,,,,,,,,,,,,,0,0,0,0
conner-maynard-2,Conner Maynard,Appalachian State,2023,P,SPEC,0.0,0.0,-2.93,,,,,,,,,,,,,,0,0,0,0
jake-mann-2,Jake Mann,Appalachian State,2023,LS,SPEC,0.0,0.0,-2.93,,,,,,,,,,,,,,0,0,0,0
michael-hughes-3,Michael Hughes,Appalachian State,2023,K,SPEC,14.0,0.0,-2.93,14.0,,54.0,54.0,100.0,19.0,22.0,86.4,111.0,,,,,0,0,0,0
mitchell-lake-1,Mitchell Lake,Appalachian State,2023,P,SPEC,14.0,0.0,-2.93,,14.0,,,,,,,,54.0,2107.0,39.0,,0,0,0,0
cash-peterman-1,Cash Peterman,Arizona,2023,P,SPEC,0.0,0.0,2.42,,,,,,,,,,,,,,0,0,0,0
jordan-forbes-1,Jordan Forbes,Arizona,2023,P,SPEC,0.0,0.0,2.42,,,,,,,,,,,,,,0,0,0,0
kameron-hawkins-1,Kameron Hawkins,Arizona,2023,LS,SPEC,0.0,0.0,2.42,,,,,,,,,,,,,,0,0,0,0
kyle-ostendorp-1,Kyle Ostendorp,Arizona,2023,P,SPEC,13.0,0.0,2.42,,13.0,,,,,,,,35.0,1485.0,42.4,,0,0,0,0
seth-mackellar-1,Seth MacKellar,Arizona,2023,LS,SPEC,0.0,0.0,2.42,,,,,,,,,,,,,,0,0,0,0
tyler-loop-1,Tyler Loop,Arizona,2023,K,SPEC,13.0,0.0,2.42,13.0,,53.0,53.0,100.0,19.0,24.0,79.2,110.0,,,,,0,0,0,0
carston-kieffer-1,Carston Kieffer,Arizona State,2023,K,SPEC,0.0,0.0,5.69,,,,,,,,,,,,,,0,0,0,0
cole-marszalek-1,Cole Marszalek,Arizona State,2023,LS,SPEC,0.0,0.0,5.69,,,,,,,,,,,,,,0,0,0,0
dario-longhetto-1,Dario Longhetto,Arizona State,2023,K,SPEC,12.0,0.0,5.69,12.0,12.0,20.0,20.0,100.0,11.0,16.0,68.8,53.0,3.0,131.0,43.7,,0,0,0,0
ian-hershey-1,Ian Hershey,Arizona State,2023,K,SPEC,4.0,0.0,5.69,,4.0,,,,,,,,16.0,634.0,39.6,,0,0,0,0
josh-carlson-1,Josh Carlson,Arizona State,2023,P,SPEC,12.0,0.0,5.69,,12.0,,,,,,,,25.0,956.0,38.2,,0,0,0,0
race-mahlum-1,Race Mahlum,Arizona State,2023,P,SPEC,0.0,0.0,5.69,,,,,,,,,,,,,,0,0,0,0
slater-zellers-1,Slater Zellers,Arizona State,2023,LS,SPEC,0.0,0.0,5.69,,,,,,,,,,,,,,0,0,0,0
ashton-ngo-1,Ashton Ngo,Arkansas,2023,LS,SPEC,0.0,0.0,1.7,,,,,,,,,,,,,,0,0,0,0
blake-ford-1,Blake Ford,Arkansas,2023,K,SPEC,0.0,0.0,1.7,,,,,,,,,,,,,,0,0,0,0
cam-little-1,Cam Little,Arkansas,2023,K,SPEC,12.0,0.0,1.7,12.0,,33.0,33.0,100.0,20.0,24.0,83.3,93.0,,,,,0,0,0,0
devin-bale-1,Devin Bale,Arkansas,2023,P,SPEC,0.0,0.0,1.7,,,,,,,,,,,,,,0,0,0,0
eli-stein-1,Eli Stein,Arkansas,2023,LS,SPEC,12.0,0.0,1.7,,,,,,,,,,,,,,0,0,0,0
max-fletcher-1,Max Fletcher,Arkansas,2023,P,SPEC,12.0,0.0,1.7,,12.0,,,,,,,,59.0,2770.0,46.9,,0,0,0,0
max-schmidly-1,Max Schmidly,Arkansas,2023,LS,SPEC,0.0,0.0,1.7,,,,,,,,,,,,,,0,0,0,0
tyler-larco-1,Tyler Larco,Arkansas,2023,K,SPEC,0.0,0.0,1.7,,,,,,,,,,,,,,0,0,0,0
aidan-ellison-1,Aidan Ellison,Arkansas State,2023,K,SPEC,0.0,0.0,-2.66,,,,,,,,,,,,,,0,0,0,0
clune-van-andel-1,Clune Van Andel,Arkansas State,2023,K,SPEC,8.0,0.0,-2.66,,,,,,,,,,,,,,0,0,0,0
dominic-zvada-1,Dominic Zvada,Arkansas State,2023,K,SPEC,13.0,0.0,-2.66,13.0,,41.0,41.0,100.0,17.0,22.0,77.3,92.0,,,,,0,0,0,0
ethan-johnson-3,Ethan Johnson,Arkansas State,2023,LS,SPEC,0.0,0.0,-2.66,,,,,,,,,,,,,,0,0,0,0
jack-bullard-1,Jack Bullard,Arkansas State,2023,LS,SPEC,13.0,0.0,-2.66,,,,,,,,,,,,,,0,0,0,0
lucas-ott-1,Lucas Ott,Arkansas State,2023,LS,SPEC,0.0,0.0,-2.66,,,,,,,,,,,,,,0,0,0,0
magnus-haines-1,Magnus Haines,Arkansas State,2023,P,SPEC,0.0,0.0,-2.66,,,,,,,,,,,,,,0,0,0,0
noah-grant-1,Noah Grant,Arkansas State,2023,P,SPEC,2.0,0.0,-2.66,,,,,,,,,,,,,,0,0,0,0
william-przystup-1,William Przystup,Arkansas State,2023,P,SPEC,13.0,0.0,-2.66,,13.0,,,,,,,,61.0,2635.0,43.2,,0,0,0,0
anderson-britton-1,Anderson Britton,Army,2023,K,SPEC,0.0,0.0,-3.6,,,,,,,,,,,,,,0,0,0,0
billy-boehlke-1,Billy Boehlke,Army,2023,P,SPEC,1.0,0.0,-3.6,,,,,,,,,,,,,,0,0,0,0
carlos-alvarado-1,Carlos Alvarado,Army,2023,K,SPEC,1.0,0.0,-3.6,1.0,,2.0,2.0,100.0,0.0,0.0,,2.0,,,,,0,0,0,0
charlie-barnett-1,Charlie Barnett,Army,2023,K,SPEC,0.0,0.0,-3.6,,,,,,,,,,,,,,0,0,0,0
cole-mccutcheon-1,Cole McCutcheon,Army,2023,LS,SPEC,12.0,0.0,-3.6,,,,,,,,,,,,,,0,0,0,0
cole-talley-1,Cole Talley,Army,2023,K,SPEC,12.0,0.0,-3.6,12.0,,1.0,1.0,100.0,0.0,1.0,0.0,1.0,,,,,0,0,0,0
