recruit_name,recruit_year,committed_to,recruit_id,sports_ref_id,roster_name,roster_school,roster_year,pos,name_score,team_match,year_diff,match_strategy
Michael Badejo,2016,SMU,201600893,michael-badejo-1,Michael Badejo,SMU,2016,DL,100,1,0,PRIMARY_LAYER
Demari Simpkins,2016,Utah,201600894,demari-simpkins-1,Demari Simpkins,Utah,2016,WR,100,1,0,PRIMARY_LAYER
Julian Carter,2016,Boise State,201600896,julian-carter-2,Julian Carter,Boise State,2017,WR,100,1,1,PRIMARY_LAYER
Monquavion Brinson,2016,Georgia Southern,201600897,monquavion-brinson-1,Monquavion Brinson,Georgia Southern,2016,CB,100,1,0,PRIMARY_LAYER
DeMarkus Acy,2016,Missouri,201600898,demarkus-acy-1,DeMarkus Acy,Missouri,2016,DB,100,1,0,PRIMARY_LAYER
Mason Vinyard,2016,Washington State,201600899,mason-vinyard-1,Mason Vinyard,Washington State,2017,LB,100,1,1,PRIMARY_LAYER
Drew Hmielewski,2016,Minnesota,201600900,drew-hmielewski-1,Drew Hmielewski,Minnesota,2017,WR,100,1,1,PRIMARY_LAYER
Kiondre Thomas,2016,Minnesota,201600901,kiondre-thomas-1,Kiondre Thomas,Minnesota,2017,DB,100,1,1,PRIMARY_LAYER
Kare' Lyles,2016,Wisconsin,201600902,karxe-lyles-1,Kar\xE9 Lyles,Wisconsin,2017,QB,90,1,1,PRIMARY_LAYER
Elijah Daniels,2016,Maryland,201600903,elijah-daniels-1,Elijah Daniels,Maryland,2016,DB,100,1,0,PRIMARY_LAYER
Jake Saunders,2016,Northwestern,201600904,jake-saunders-1,Jake Saunders,Northwestern,2017,DT,100,1,1,PRIMARY_LAYER
Evan Weaver,2016,California,201600906,evan-weaver-1,Evan Weaver,California,2016,DE,100,1,0,PRIMARY_LAYER
David Moore,2016,Memphis,201600907,david-moore-5,David Moore,Memphis,2017,QB,100,1,1,PRIMARY_LAYER
Jesse Meyler,2016,Northwestern,201600908,jesse-meyler-1,Jesse Meyler,Northwestern,2017,OL,100,1,1,PRIMARY_LAYER
Keyon Riley,2016,UCLA,201600909,keyon-riley-1,Keyon Riley,UCLA,2016,DB,100,1,0,PRIMARY_LAYER
Trey Udoffia,2016,Colorado,201600910,trey-udoffia-1,Trey Udoffia,Colorado,2017,DB,100,1,1,PRIMARY_LAYER
Cam DeGeorge,2016,UConn,201600911,cam-degeorge-1,Cam DeGeorge,Connecticut,2017,OL,100,1,1,PRIMARY_LAYER
Tyler Watson,2016,Wake Forest,201600912,tyler-watson-1,Tyler Watson,Wake Forest,2017,OL,100,1,1,PRIMARY_LAYER
Grayson Stover,2016,Indiana,201600913,grayson-stover-1,Grayson Stover,Indiana,2017,OL,100,1,1,PRIMARY_LAYER
Kordell Looney,2016,Kentucky,201600914,kordell-looney-1,Kordell Looney,Kentucky,2017,DT,100,1,1,PRIMARY_LAYER
Isaiah Wright,2016,Temple,201600915,isaiah-wright-1,Isaiah Wright,Temple,2016,WR,100,1,0,PRIMARY_LAYER
AJ Green,2016,Oklahoma State,201600916,aj-green-4,A.J. Green,Oklahoma State,2016,CB,100,1,0,PRIMARY_LAYER
C.J. Riley,2016,NC State,201600917,cj-riley-1,C.J. Riley,North Carolina State,2017,WR,100,1,1,PRIMARY_LAYER
Chawntez Moss,2016,Pittsburgh,201600918,chawntez-moss-1,Chawntez Moss,Pitt,2016,RB,100,1,0,PRIMARY_LAYER
Tavante Beckett,2016,Virginia Tech,201600919,tavante-beckett-1,Tavante Beckett,Virginia Tech,2016,LB,100,1,0,PRIMARY_LAYER
Nate Herbig,2016,Stanford,201600920,nate-herbig-1,Nate Herbig,Stanford,2016,G,100,1,0,PRIMARY_LAYER
Jacob Colacion,2016,Arizona,201600921,jacob-colacion-1,Jacob Colacion,Arizona,2017,LB,100,1,1,PRIMARY_LAYER
Derrick Clark,2016,California,201600923,derrick-clark-1,Derrick Clark,California,2017,RB,100,1,1,PRIMARY_LAYER
Jair Hawkins-Anderson,2016,Georgia Tech,201600924,jair-hawkins-anderson-1,Jair Hawkins-Anderson,Georgia Tech,2017,WR,100,1,1,PRIMARY_LAYER
Brian Herrien,2016,Georgia,201600926,brian-herrien-1,Brian Herrien,Georgia,2016,RB,100,1,0,PRIMARY_LAYER
Trevour Simms,2016,Missouri,201600927,trevour-simms-1,Tre'Vour Simms,Missouri,2017,OL,100,1,1,PRIMARY_LAYER
Riley Cole,2016,South Alabama,201600928,riley-cole-1,Riley Cole,South Alabama,2016,LB,100,1,0,PRIMARY_LAYER
Chris Martin,2016,Georgia Tech,201600929,chris-martin-7,Chris Martin,Georgia Tech,2017,DL,100,1,1,PRIMARY_LAYER
Jawaan Taylor,2016,Florida,201600930,jawaan-taylor-1,Jawaan Taylor,Florida,2016,OL,100,1,0,PRIMARY_LAYER
Skyler Southam,2016,BYU,201600931,skyler-southam-1,Skyler Southam,BYU,2018,PK,100,1,2,PRIMARY_LAYER
Chavis Dawkins,2016,South Carolina,201600932,chavis-dawkins-1,Chavis Dawkins,South Carolina,2016,WR,100,1,0,PRIMARY_LAYER
KJ Gray,2016,Rutgers,201600933,kj-gray-1,K.J. Gray,Rutgers,2016,DB,100,1,0,PRIMARY_LAYER
Patrick Johnson II,2016,Wisconsin,201600934,patrick-johnson-3,Patrick Johnson,Wisconsin,2016,S,91,1,0,PRIMARY_LAYER
Michael Dwumfour,2016,Michigan,201600935,michael-dwumfour-1,Michael Dwumfour,Michigan,2016,DT,100,1,0,PRIMARY_LAYER
Liam Jimmons,2016,USC,201600937,liam-jimmons-1,Liam Jimmons,USC,2017,DL,100,1,1,PRIMARY_LAYER
Arkeem Byrd,2016,Wake Forest,201600938,arkeem-byrd-1,Arkeem Byrd,Wake Forest,2017,RB,100,1,1,PRIMARY_LAYER
Cade Carney,2016,Wake Forest,201600939,cade-carney-1,Cade Carney,Wake Forest,2016,RB,100,1,0,PRIMARY_LAYER
Kellton Hollins,2016,TCU,201600940,kelton-hollins-1,Kelton Hollins,Texas Christian,2017,OL,96,1,1,PRIMARY_LAYER
Julian Blackmon,2016,Utah,201600941,julian-blackmon-1,Julian Blackmon,Utah,2016,DB,100,1,0,PRIMARY_LAYER
Raleigh Texada,2016,Baylor,201600942,raleigh-texada-1,Raleigh Texada,Baylor,2017,CB,100,1,1,PRIMARY_LAYER
Gerrid Doaks,2016,Cincinnati,201600943,gerrid-doaks-1,Gerrid Doaks,Cincinnati,2017,RB,100,1,1,PRIMARY_LAYER
Nick Niemann,2016,Iowa,201600944,nick-niemann-1,Nick Niemann,Iowa,2017,LB,100,1,1,PRIMARY_LAYER
Mike McCoy,2016,Kansas State,201600945,mike-mccoy-8,Mike McCoy,Kansas State,2017,RB,100,1,1,PRIMARY_LAYER
Rashad Wheeler,2016,Pittsburgh,201600946,rashad-wheeler-1,Rashad Wheeler,Pitt,2017,DL,100,1,1,PRIMARY_LAYER
Trevon Bradford,2016,Oregon State,201600947,trevon-bradford-1,Trevon Bradford,Oregon State,2016,WR,100,1,0,PRIMARY_LAYER
Zo Bridges,2016,Troy,201600948,zo-bridges-1,Zo Bridges,Troy,2016,LB,100,1,0,PRIMARY_LAYER
Eric Mitchell,2016,UCF,201600949,eric-mitchell-2,Eric Mitchell,UCF,2017,LB,100,1,1,PRIMARY_LAYER
Nick McCann,2016,Texas Tech,201600950,nick-mccann-1,Nick McCann,Texas Tech,2017,DL,100,1,1,PRIMARY_LAYER
Justice Hill,2016,Oklahoma State,201600951,justice-hill-1,Justice Hill,Oklahoma State,2016,RB,100,1,0,PRIMARY_LAYER
Trystan Colon-Castillo,2016,Missouri,201600954,trystan-colon-castillo-1,Trystan Colon-Castillo,Missouri,2018,OL,100,1,2,PRIMARY_LAYER
Cole Fotheringham,2016,Utah,201600955,cole-fotheringham-1,Cole Fotheringham,Utah,2018,TE,100,1,2,PRIMARY_LAYER
Sean Mahone,2016,West Virginia,201600956,sean-mahone-1,Sean Mahone,West Virginia,2017,CB,100,1,1,PRIMARY_LAYER
Ramaud Chiaokhiao-Bowman,2016,Northwestern,201600957,ramaud-chiaokhiao-bowman-1,Ramaud Chiaokhiao-Bowman,Northwestern,2017,WR,100,1,1,PRIMARY_LAYER
Eric Eshoo,2016,Northwestern,201600958,eric-eshoo-1,Eric Eshoo,Northwestern,2017,TE,100,1,1,PRIMARY_LAYER
Dontye Carriere-Williams,2016,Wisconsin,201600959,dontye-carriere-williams-1,Dontye Carriere-Williams,Wisconsin,2017,CB,100,1,1,PRIMARY_LAYER
Ryan Becker,2016,SMU,201600960,ryan-becker-1,Ryan Becker,SMU,2016,TE,100,1,0,PRIMARY_LAYER
Aphonso Thomas,2016,SMU,201600961,aphonso-thomas-1,Aphonso Thomas,SMU,2016,RB,100,1,0,PRIMARY_LAYER
Micheal Johnson,2016,Baylor,201600963,micheal-johnson-1,Micheal Johnson,Baylor,2016,DT,100,1,0,PRIMARY_LAYER
Phil Campbell III,2016,Pittsburgh,201600964,phil-campbell-1,Phil Campbell,Pitt,2017,DB,90,1,1,PRIMARY_LAYER
Conner Olson,2016,Minnesota,201600965,conner-olson-1,Conner Olson,Minnesota,2017,OL,100,1,1,PRIMARY_LAYER
KaDerrion Mason,2016,Louisiana Tech,201600966,kaderrion-mason-1,Ka'Derrion Mason,Louisiana Tech,2016,DL,100,1,0,PRIMARY_LAYER
Sawyer Smith,2016,Troy,201600967,sawyer-smith-1,Sawyer Smith,Troy,2016,RB,100,1,0,PRIMARY_LAYER
Pernell Jefferson,2016,Nebraska,201600968,pernell-jefferson-1,Pernell Jefferson,Nebraska,2017,LB,100,1,1,PRIMARY_LAYER
Brandon Simon,2016,Iowa,201600969,brandon-simon-1,Brandon Simon,Iowa,2017,DE,100,1,1,PRIMARY_LAYER
Damarcus Fields,2016,Texas Tech,201600970,damarcus-fields-1,Damarcus Fields,Texas Tech,2017,DB,100,1,1,PRIMARY_LAYER
Elijah Mack,2016,South Florida,201600971,elijah-mack-1,Elijah Mack,South Florida,2017,RB,100,1,1,PRIMARY_LAYER
Stone Forsythe,2016,Florida,201600972,stone-forsythe-1,Stone Forsythe,Florida,2017,OB,100,1,1,PRIMARY_LAYER
Davonte Robinson,2016,Kentucky,201600973,davonte-robinson-1,Davonte Robinson,Kentucky,2017,CB,100,1,1,PRIMARY_LAYER
Tashawn Manning,2016,Auburn,201600974,tashawn-manning-1,Tashawn Manning,Auburn,2017,DL,100,1,1,PRIMARY_LAYER
Brandon Benson,2016,SMU,201600975,brandon-benson-1,Brandon Benson,SMU,2017,WR,100,1,1,PRIMARY_LAYER
Renard Bell,2016,Washington State,201600976,renard-bell-1,Renard Bell,Washington State,2017,WR,100,1,1,PRIMARY_LAYER
Kole Bailey,2016,Boise State,201600977,kole-bailey-1,Kole Bailey,Boise State,2017,OL,100,1,1,PRIMARY_LAYER
Tyree Rodgers,2016,Virginia Tech,201600978,tyree-rodgers-1,Tyree Rodgers,Virginia Tech,2017,DB,100,1,1,PRIMARY_LAYER
Armani Posey,2016,Bowling Green,201600979,armani-posey-1,Armani Posey,Bowling Green,2017,LB,100,1,1,PRIMARY_LAYER
Jaquan Blackwell,2016,San Jose State,201600980,jaquan-blackwell-1,JaQuan Blackwell,San Jose State,2017,WR,100,1,1,PRIMARY_LAYER
Devin Butler,2016,Syracuse,201600981,devin-butler-2,Devin Butler,Syracuse,2016,WR,100,1,0,PRIMARY_LAYER
Robert Washington,2016,Charlotte,201600982,robert-washington-2,Robert Washington,Charlotte,2016,RB,100,1,0,PRIMARY_LAYER
Cameron Murray,2016,Oklahoma State,201600983,cameron-murray-1,Cameron Murray,Oklahoma State,2017,DT,100,1,1,PRIMARY_LAYER
Brandon Drayton,2016,Marshall,201600984,brandon-drayton-1,Brandon Drayton,Marshall,2017,S,100,1,1,PRIMARY_LAYER
Brandon Chapman,2016,Wake Forest,201600985,brandon-chapman-1,Brandon Chapman,Wake Forest,2017,TE,100,1,1,PRIMARY_LAYER
Malick Mbodj,2016,Cincinnati,201600986,malick-mbodj-1,Malick Mbodj,Cincinnati,2017,WR,100,1,1,PRIMARY_LAYER
Devin Gil,2016,Michigan,201600987,devin-gil-1,Devin Gil,Michigan,2017,LB,100,1,1,PRIMARY_LAYER
Grant Porter,2016,Washington State,201600988,grant-porter-1,Grant Porter,Washington State,2017,DB,100,1,1,PRIMARY_LAYER
Khalil Bryant,2016,Indiana,201600989,khalil-bryant-1,Khalil Bryant,Indiana,2016,DB,100,1,0,PRIMARY_LAYER
Keenan Murphy,2016,Houston,201600992,keenan-murphy-1,Keenan Murphy,Houston,2017,OL,100,1,1,PRIMARY_LAYER
Quinton Baker,2016,Western Kentucky,201600993,quinton-baker-1,Quinton Baker,Western Kentucky,2016,RB,100,1,0,PRIMARY_LAYER
Jeremy Darvin,2016,Western Kentucky,201600996,jeremy-darvin-1,Jeremy Darvin,Western Kentucky,2017,DL,100,1,1,PRIMARY_LAYER
Adrian Killins,2016,UCF,201600997,adrian-killins-1,Adrian Killins,UCF,2016,RB,100,1,0,PRIMARY_LAYER
Spencer Williams,2016,Iowa,201600998,spencer-williams-3,Spencer Williams,Iowa,2017,OL,100,1,1,PRIMARY_LAYER
Brett Shepherd,2016,Maryland,201600999,brett-shepherd-1,Brett Shepherd,Maryland,2016,LB,100,1,0,PRIMARY_LAYER
Michael Boykin,2016,Louisville,201601001,michael-boykin-1,Michael Boykin,Louisville,2018,DL,100,1,2,PRIMARY_LAYER
Tyshawn Brown,2016,Middle Tennessee,201601003,tyshawn-brown-1,Tyshawn Brown,Middle Tennessee State,2016,S,100,1,0,PRIMARY_LAYER
Kene Nwangwu,2016,Iowa State,201601005,kene-nwangwu-1,Kene Nwangwu,Iowa State,2016,RB,100,1,0,PRIMARY_LAYER
Emmanuel Belmar,2016,Virginia Tech,201601006,emmanual-belmar-1,Emmanual Belmar,Virginia Tech,2017,DE,93,1,1,PRIMARY_LAYER
Teven Jenkins,2016,Oklahoma State,201601008,teven-jenkins-1,Teven Jenkins,Oklahoma State,2017,OL,100,1,1,PRIMARY_LAYER
Drake Spears,2016,Western Michigan,201601009,drake-spears-1,Drake Spears,Western Michigan,2016,LB,100,1,0,PRIMARY_LAYER
Thomas Barber,2016,Minnesota,201601010,thomas-barber-1,Thomas Barber,Minnesota,2016,LB,100,1,0,PRIMARY_LAYER
Gary Overshown,2016,TCU,201601012,gary-overshown-1,Gary Overshown,Texas Christian,2017,DE,100,1,1,PRIMARY_LAYER
Shaun Beyer,2016,Iowa,201601013,shaun-beyer-1,Shaun Beyer,Iowa,2017,TE,100,1,1,PRIMARY_LAYER
Maurice Ffrench,2016,Pittsburgh,201601014,maurice-ffrench-1,Maurice Ffrench,Pitt,2016,WR,100,1,0,PRIMARY_LAYER
LaRonde Liverpool,2016,Wake Forest,201601017,laronde-liverpool-1,LaRonde' Liverpool,Wake Forest,2017,TE,100,1,1,PRIMARY_LAYER
Dareuan Parker,2016,Mississippi State,201601018,dareuan-parker-1,Dareuan Parker,Mississippi State,2017,OL,100,1,1,PRIMARY_LAYER
Keanu Saleapaga,2016,BYU,201601019,keanu-saleapaga-1,Keanu Saleapaga,BYU,2017,DL,100,1,1,PRIMARY_LAYER
Zach Shackelford,2016,Texas,201601020,zach-shackelford-1,Zach Shackelford,Texas,2017,OL,100,1,1,PRIMARY_LAYER
Ronnie Blackmon,2016,Colorado,201601021,ronnie-blackmon-1,Ronnie Blackmon,Colorado,2017,DB,100,1,1,PRIMARY_LAYER
Jamir Jones,2016,Notre Dame,201601022,jamir-jones-1,Jamir Jones,Notre Dame,2016,LB,100,1,0,PRIMARY_LAYER
Joe Bachie,2016,Michigan State,201601024,joe-bachie-1,Joe Bachie,Michigan State,2016,LB,100,1,0,PRIMARY_LAYER
Solomon Kindley,2016,Georgia,201601025,solomon-kindley-1,Solomon Kindley,Georgia,2017,OL,100,1,1,PRIMARY_LAYER
Terrell Burgess,2016,Utah,201601026,terrell-burgess-1,Terrell Burgess,Utah,2016,DB,100,1,0,PRIMARY_LAYER
Jabari Watson,2016,Boise State,201601027,jabari-watson-1,Jabari Watson,Boise State,2017,DT,100,1,1,PRIMARY_LAYER
Kalija Lipscomb,2016,Vanderbilt,201601028,kalija-lipscomb-1,Kalija Lipscomb,Vanderbilt,2016,WR,100,1,0,PRIMARY_LAYER
Dontay Mayfield,2016,UCF,201601033,dontay-mayfield-1,Dontay Mayfield,UCF,2017,WR,100,1,1,PRIMARY_LAYER
Nolan DeFranco,2016,North Carolina,201601035,nolan-defranco-1,Nolan DeFranco,North Carolina,2017,DE,100,1,1,PRIMARY_LAYER
Donaven Tennyson,2016,Vanderbilt,201601036,donaven-tennyson-1,Donaven Tennyson,Vanderbilt,2016,WR,100,1,0,PRIMARY_LAYER
Brayden Stringer,2016,Texas Tech,201601037,brayden-stringer-2,Brayden Stringer,Texas Tech,2016,LB,100,1,0,PRIMARY_LAYER
Jalen Thompson,2016,Washington State,201601038,jalen-thompson-2,Jalen Thompson,Washington State,2016,S,100,1,0,PRIMARY_LAYER
Chase Behrndt,2016,West Virginia,201601040,chase-behrndt-1,Chase Behrndt,West Virginia,2017,OL,100,1,1,PRIMARY_LAYER
Malik Grate,2016,Wake Forest,201601041,malik-grate-1,Malik Grate,Wake Forest,2017,DB,100,1,1,PRIMARY_LAYER
Zach Bycznski,2016,Cincinnati,201601044,zach-bycznski-1,Zach Bycznski,Cincinnati,2017,OL,100,1,1,PRIMARY_LAYER
Tayler Hawkins,2016,San Diego State,201601046,tayler-hawkins-1,Tayler Hawkins,San Diego State,2017,CB,100,1,1,PRIMARY_LAYER
AJ Arcuri,2016,Michigan State,201601050,aj-arcuri-1,AJ Arcuri,Michigan State,2017,T,100,1,1,PRIMARY_LAYER
Nathan Niehaus,2016,Tennessee,201601051,nathan-niehaus-1,Nathan Niehaus,Tennessee,2017,OL,100,1,1,PRIMARY_LAYER
Tyrrell Pigrome,2016,Maryland,201601053,tyrrell-pigrome-1,Tyrrell Pigrome,Maryland,2016,QB,100,1,0,PRIMARY_LAYER
Jalen Cochran,2016,Arizona,201601054,jalen-cochran-1,Jalen Cochran,Arizona,2017,DL,100,1,1,PRIMARY_LAYER
Brandon Walton,2016,Florida Atlantic,201601055,brandon-walton-1,Brandon Walton,Florida Atlantic,2017,OL,100,1,1,PRIMARY_LAYER
Kamari Pleasant,2016,Washington,201601056,kamari-pleasant-1,Kamari Pleasant,Washington,2017,RB,100,1,1,PRIMARY_LAYER
Patrick Kearns,2016,Virginia Tech,201601058,patrick-kearns-1,Patrick Kearns,Virginia Tech,2017,OL,100,1,1,PRIMARY_LAYER
Dedrion Bacote,2016,UCF,201601059,dedrion-bacote-1,Dedrion Bacote,UCF,2017,LB,100,1,1,PRIMARY_LAYER
Devonte Young,2016,Iowa,201601060,devonte-young-1,Devonte Young,Iowa,2016,WR,100,1,0,PRIMARY_LAYER
Devin Harper,2016,Oklahoma State,201601061,devin-harper-1,Devin Harper,Oklahoma State,2017,LB,100,1,1,PRIMARY_LAYER
Samson Nacua,2016,Utah,201601062,samson-nacua-1,Samson Nacua,Utah,2017,WR,100,1,1,PRIMARY_LAYER
Keondre Wudtee,2016,Oklahoma State,201601063,keondre-wudtee-1,Keondre Wudtee,Oklahoma State,2017,QB,100,1,1,PRIMARY_LAYER
Micah Wilson,2016,Missouri,201601064,micah-wilson-1,Micah Wilson,Missouri,2017,QB,100,1,1,PRIMARY_LAYER
Paddy Fisher,2016,Northwestern,201601065,paddy-fisher-1,Paddy Fisher,Northwestern,2017,LB,100,1,1,PRIMARY_LAYER
Ben Knutson,2016,Virginia,201601066,ben-knutson-1,Ben Knutson,Virginia,2017,G,100,1,1,PRIMARY_LAYER
Jakori Savage,2016,LSU,201601067,jakori-savage-1,Jakori Savage,LSU,2017,OL,100,1,1,PRIMARY_LAYER
Tahj Herring-Wilson,2016,UConn,201601068,tahj-herring-wilson-1,Tahj Herring-Wilson,Connecticut,2017,DB,100,1,1,PRIMARY_LAYER
Doug Taumoelau,2016,Oregon State,201601069,doug-taumoelau-1,Doug Taumoelau,Oregon State,2017,LB,100,1,1,PRIMARY_LAYER
Tre Nation,2016,Illinois,201601071,tre-nation-1,Tre Nation,Illinois,2016,RB,100,1,0,PRIMARY_LAYER
Joshua Drayden,2016,California,201601073,josh-drayden-1,Josh Drayden,California,2016,CB,90,1,0,PRIMARY_LAYER
Daniel Bridge-Gadd,2016,Washington,201601074,daniel-bridge-gadd-1,Daniel Bridge-Gadd,Washington,2017,QB,100,1,1,PRIMARY_LAYER
Vernon Scott,2016,TCU,201601075,vernon-scott-1,Vernon Scott,Texas Christian,2017,S,100,1,1,PRIMARY_LAYER
Gunnar Vogel,2016,Northwestern,201601076,gunnar-vogel-1,Gunnar Vogel,Northwestern,2017,OL,100,1,1,PRIMARY_LAYER
Kalakaua Timoteo,2016,Hawaii,201601078,kalakaua-timoteo-1,Kalakaua Timoteo,Hawaii,2016,WR,100,1,0,PRIMARY_LAYER
Xavier Lane,2016,Western Kentucky,201601079,xavier-lane-1,Xavier Lane,Western Kentucky,2017,WR,100,1,1,PRIMARY_LAYER
JJ Taylor,2016,Arizona,201601080,jj-taylor-1,J.J. Taylor,Arizona,2016,RB,100,1,0,PRIMARY_LAYER
Zack Moss,2016,Utah,201601082,zack-moss-1,Zack Moss,Utah,2016,RB,100,1,0,PRIMARY_LAYER
Dillon Stoner,2016,Oklahoma State,201601084,dillon-stoner-1,Dillon Stoner,Oklahoma State,2016,WR,100,1,0,PRIMARY_LAYER
Rajah Preciado,2016,Baylor,201601085,rajah-preciado-1,Rajah Preciado,Baylor,2016,S,100,1,0,PRIMARY_LAYER
Matt Kegel,2016,Oklahoma State,201601086,matt-kegel-2,Matt Kegel,Oklahoma State,2017,OL,100,1,1,PRIMARY_LAYER
Andrzej Hughes-Murray,2016,Oregon State,201601090,andrzej-hughes-murray-1,Andrzej Hughes-Murray,Oregon State,2016,LB,100,1,0,PRIMARY_LAYER
Kurt Gavin,2016,Illinois,201601092,kurt-gavin-1,Kurt Gavin,Illinois,2017,OL,100,1,1,PRIMARY_LAYER
Colton Prater,2016,Texas A&M,201601093,colton-prater-1,Colton Prater,Texas A&M,2017,OL,100,1,1,PRIMARY_LAYER
Peyton Ramsey,2016,Indiana,201601094,peyton-ramsey-1,Peyton Ramsey,Indiana,2017,QB,100,1,1,PRIMARY_LAYER
Daevon Vigilant,2016,New Mexico,201601095,daevon-vigilant-1,Daevon Vigilant,New Mexico,2017,RB,100,1,1,PRIMARY_LAYER
Leni Toailoa,2016,UCLA,201601098,leni-toailoa-1,Leni Toailoa,UCLA,2016,DB,100,1,0,PRIMARY_LAYER
Logan Tyler,2016,Florida State,201601100,logan-tyler-1,Logan Tyler,Florida State,2016,K,100,1,0,PRIMARY_LAYER
Curtis Weaver,2016,Boise State,201601102,curtis-weaver-1,Curtis Weaver,Boise State,2017,DE,100,1,1,PRIMARY_LAYER
Frank Darby,2016,Arizona State,201601103,frank-darby-1,Frank Darby,Arizona State,2017,WR,100,1,1,PRIMARY_LAYER
Lawrence Edwards,2016,Georgia Southern,201601104,lawrence-edwards-1,Lawrence Edwards,Georgia Southern,2017,OL,100,1,1,PRIMARY_LAYER
Hayden Johnson,2016,Arkansas,201601107,hayden-johnson-1,Hayden Johnson,Arkansas,2016,FB,100,1,0,PRIMARY_LAYER
Kendric Pryor,2016,Wisconsin,201601108,kendric-pryor-1,Kendric Pryor,Wisconsin,2017,WR,100,1,1,PRIMARY_LAYER
Ivory Jackson,2016,Texas Tech,201601110,ivory-jackson-1,Ivory Jackson,Texas Tech,2017,DL,100,1,1,PRIMARY_LAYER
D.J. Render,2016,Kansas State,201601111,dj-render-1,D.j. Render,Kansas State,2017,WR,100,1,1,PRIMARY_LAYER
Layton Garnett,2016,LSU,201601112,layton-garnett-1,Layton Garnett,LSU,2017,LB,100,1,1,PRIMARY_LAYER
Jamal Holloway,2016,UNLV,201601113,jamal-holloway-1,Jamal Holloway,Nevada-Las Vegas,2017,DL,100,1,1,PRIMARY_LAYER
Coye Fairman,2016,Memphis,201601118,coye-fairman-1,Coye Fairman,Memphis,2017,WR,100,1,1,PRIMARY_LAYER
Coney Durr,2016,Minnesota,201601123,coney-durr-1,Coney Durr,Minnesota,2016,CB,100,1,0,PRIMARY_LAYER
Malik Staples,2016,Louisville,201601125,malik-staples-1,Malik Staples,Louisville,2016,RB,100,1,0,PRIMARY_LAYER
Bryson Cain,2016,Arizona,201601128,bryson-cain-1,Bryson Cain,Arizona,2017,T,100,1,1,PRIMARY_LAYER
Dezmon Patmon,2016,Washington State,201601129,dezmon-patmon-1,Dezmon Patmon,Washington State,2016,WR,100,1,0,PRIMARY_LAYER
Tony Julmisse,2016,Colorado,201601130,tony-julmisse-1,Tony Julmisse,Colorado,2016,WR,100,1,0,PRIMARY_LAYER
Trevion Armstrong,2016,Nevada,201601133,trevion-armstrong-1,Trevion Armstrong,Nevada,2017,WR,100,1,1,PRIMARY_LAYER
Braylon Jones,2016,Houston,201601134,braylon-jones-1,Braylon Jones,Houston,2017,OL,100,1,1,PRIMARY_LAYER
Dylan Powell,2016,Stanford,201601135,dylan-powell-1,Dylan Powell,Stanford,2017,G,100,1,1,PRIMARY_LAYER
Gavin Robertson,2016,Arizona,201601136,gavin-robertson-1,Gavin Robertson,Arizona,2017,LB,100,1,1,PRIMARY_LAYER
Keevon Harris,2016,Ohio,201601137,keevon-harris-1,Keevon Harris,Ohio,2017,WR,100,1,1,PRIMARY_LAYER
Keldric Preston,2016,Wisconsin,201601142,keldric-preston-1,Keldric Preston,Wisconsin,2017,DE,100,1,1,PRIMARY_LAYER
Jacob Morgenstern,2016,Duke,201601143,jacob-morgenstern-1,Jacob Morgenstern,Duke,2017,LB,100,1,1,PRIMARY_LAYER
Jaquarius Bargnare,2016,UCF,201601144,jaquarius-bargnare-1,Jaquarius Bargnare,UCF,2016,WR,100,1,0,PRIMARY_LAYER
Josh Sills,2016,West Virginia,201601146,josh-sills-1,Josh Sills,West Virginia,2017,OL,100,1,1,PRIMARY_LAYER
Chase Jasmin,2016,San Diego State,201601152,chase-jasmin-1,Chase Jasmin,San Diego State,2017,RB,100,1,1,PRIMARY_LAYER
Elias Reynolds,2016,Pittsburgh,201601153,elias-reynolds-1,Elias Reynolds,Pitt,2017,LB,100,1,1,PRIMARY_LAYER
Jordan Chin,2016,Washington,201601154,jordan-chin-1,Jordan Chin,Washington,2017,WR,100,1,1,PRIMARY_LAYER
Nygel King,2016,Utah,201601155,nygel-king-1,Nygel King,Utah,2017,DB,100,1,1,PRIMARY_LAYER
Dontre Boyd,2016,Western Michigan,201601158,dontre-boyd-1,Dontre Boyd,Western Michigan,2017,CB,100,1,1,PRIMARY_LAYER
Braden Mann,2016,Texas A&M,201601159,braden-mann-1,Braden Mann,Texas A&M,2016,PK,100,1,0,PRIMARY_LAYER
Sean Riley,2016,Syracuse,201601161,sean-riley-2,Sean Riley,Syracuse,2016,WR,100,1,0,PRIMARY_LAYER
Jerod Alton,2016,Missouri,201601163,jerod-alton-1,Jerod Alton,Missouri,2017,DB,100,1,1,PRIMARY_LAYER
Quireo Woodley,2016,Fresno State,201601164,quireo-woodley-1,Quireo Woodley,Fresno State,2017,OL,100,1,1,PRIMARY_LAYER
Trenton Thompson,2016,San Diego State,201601165,trenton-thompson-2,Trenton Thompson,San Diego State,2016,S,100,1,0,PRIMARY_LAYER
Kendall Coleman,2016,Syracuse,201601167,kendall-coleman-1,Kendall Coleman,Syracuse,2016,DL,100,1,0,PRIMARY_LAYER
Tabarius Peterson,2016,Louisville,201601168,tabarious-peterson-1,Tabarious Peterson,Louisville,2017,LB,97,1,1,PRIMARY_LAYER
McKenzie Milton,2016,UCF,201601172,mckenzie-milton-1,McKenzie Milton,UCF,2016,QB,100,1,0,PRIMARY_LAYER
