season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2015,Kansas State,Big 12,240.0,293.0,8.0,9.0,15.0,22.0,6.0,11.0,11.0,6.0,13.0,0.0,2.0,2.0,162.0,13.0,5.0,4.0,0.0,1268.0,1011.0,51.0,56.0,2288.0,3712.0,345.0,451.0,162.0,290.0,5.0,13.0,14.0,25.0,66.0,76.0,505.0,696.0,25068.0,21732.0,1.0,0.0,167.0,127.0,25.0,19.0,531.0,491.0,29.0,25.0,2050.0,2167.0,,,,,70.0,82.0,179.0,188.0,4338.0,5879.0,19.0,16.0
2015,Kent State,Mid-American,169.0,235.0,9.0,15.0,26.0,21.0,11.0,6.0,6.0,11.0,12.0,1.0,0.0,137.0,140.0,10.0,12.0,0.0,1.0,727.0,694.0,40.0,27.0,1657.0,2474.0,343.0,370.0,175.0,199.0,12.0,10.0,9.0,22.0,93.0,80.0,872.0,730.0,20236.0,22964.0,0.0,0.0,103.0,236.0,30.0,29.0,447.0,494.0,6.0,15.0,1593.0,1727.0,,,,,47.0,66.0,186.0,194.0,3250.0,4201.0,21.0,18.0
2015,Kentucky,SEC,222.0,249.0,13.0,12.0,19.0,21.0,6.0,9.0,9.0,6.0,12.0,2.0,1.0,164.0,230.0,16.0,11.0,0.0,1.0,653.0,937.0,30.0,45.0,2512.0,2377.0,397.0,343.0,218.0,196.0,11.0,16.0,10.0,14.0,69.0,68.0,676.0,610.0,21081.0,22119.0,0.0,1.0,81.0,225.0,12.0,24.0,419.0,510.0,22.0,24.0,1952.0,2353.0,,,,,67.0,69.0,179.0,175.0,4464.0,4730.0,22.0,20.0
2015,LSU,SEC,246.0,234.0,5.0,12.0,9.0,26.0,4.0,7.0,7.0,4.0,12.0,1.0,0.0,77.0,76.0,6.0,10.0,0.0,1.0,714.0,1140.0,36.0,58.0,2165.0,2691.0,278.0,419.0,149.0,236.0,10.0,7.0,13.0,22.0,97.0,72.0,784.0,600.0,22561.0,20639.0,1.0,1.0,235.0,208.0,24.0,11.0,505.0,387.0,36.0,14.0,3082.0,1475.0,,,,,59.0,59.0,148.0,168.0,5247.0,4166.0,10.0,17.0
2015,Louisiana,Sun Belt,246.0,258.0,13.0,13.0,24.0,22.0,8.0,6.0,6.0,8.0,12.0,1.0,2.0,114.0,110.0,12.0,5.0,1.0,1.0,684.0,1035.0,36.0,49.0,2491.0,2845.0,386.0,361.0,225.0,189.0,5.0,12.0,13.0,28.0,85.0,74.0,853.0,693.0,21722.0,21478.0,1.0,0.0,242.0,93.0,27.0,14.0,451.0,487.0,25.0,17.0,2074.0,2205.0,,,,,66.0,77.0,176.0,183.0,4565.0,5050.0,20.0,11.0
2015,Louisiana Tech,Conference USA,309.0,262.0,8.0,9.0,11.0,16.0,10.0,9.0,9.0,10.0,13.0,3.0,2.0,229.0,224.0,11.0,13.0,0.0,2.0,1094.0,1429.0,54.0,62.0,4201.0,3335.0,479.0,484.0,297.0,289.0,13.0,11.0,28.0,24.0,72.0,87.0,654.0,767.0,23871.0,22714.0,1.0,0.0,148.0,185.0,17.0,16.0,431.0,440.0,27.0,13.0,2075.0,1551.0,,,,,64.0,80.0,166.0,201.0,6276.0,4886.0,21.0,22.0
2015,Louisville,ACC,271.0,227.0,7.0,8.0,15.0,18.0,12.0,9.0,9.0,12.0,13.0,1.0,2.0,229.0,316.0,15.0,17.0,1.0,1.0,625.0,1028.0,32.0,46.0,3186.0,2763.0,409.0,421.0,227.0,236.0,17.0,15.0,21.0,23.0,97.0,80.0,814.0,728.0,23001.0,23799.0,0.0,1.0,212.0,57.0,30.0,14.0,491.0,477.0,23.0,11.0,2223.0,1563.0,,,,,69.0,71.0,181.0,204.0,5409.0,4326.0,27.0,26.0
2015,Marshall,Conference USA,279.0,270.0,9.0,9.0,16.0,25.0,11.0,13.0,13.0,11.0,13.0,2.0,1.0,222.0,165.0,13.0,15.0,2.0,0.0,800.0,457.0,30.0,27.0,3009.0,2500.0,471.0,450.0,275.0,224.0,15.0,13.0,25.0,15.0,91.0,78.0,860.0,669.0,23473.0,23327.0,1.0,0.0,241.0,104.0,25.0,25.0,496.0,547.0,19.0,12.0,2196.0,2186.0,,,,,78.0,73.0,199.0,213.0,5205.0,4686.0,24.0,28.0
2015,Maryland,Big Ten,217.0,260.0,7.0,9.0,21.0,18.0,7.0,9.0,9.0,7.0,12.0,0.0,2.0,59.0,378.0,29.0,9.0,1.0,1.0,1039.0,898.0,51.0,39.0,2092.0,3101.0,387.0,385.0,183.0,222.0,9.0,29.0,15.0,27.0,85.0,86.0,746.0,757.0,19876.0,23324.0,2.0,0.0,449.0,96.0,27.0,13.0,441.0,521.0,20.0,23.0,2408.0,1953.0,,,,,50.0,61.0,172.0,175.0,4500.0,5054.0,36.0,18.0
2015,Massachusetts,Mid-American,255.0,291.0,12.0,7.0,32.0,15.0,6.0,5.0,5.0,6.0,12.0,0.0,0.0,94.0,162.0,13.0,13.0,1.0,0.0,1196.0,743.0,60.0,33.0,3090.0,3059.0,495.0,417.0,281.0,259.0,13.0,13.0,18.0,22.0,89.0,85.0,767.0,831.0,19429.0,23771.0,0.0,1.0,114.0,214.0,14.0,22.0,392.0,530.0,15.0,22.0,1707.0,2315.0,,,,,64.0,93.0,186.0,199.0,4797.0,5374.0,19.0,18.0
2015,Memphis,American Athletic,322.0,284.0,10.0,5.0,18.0,19.0,9.0,10.0,10.0,9.0,13.0,2.0,0.0,156.0,25.0,5.0,12.0,0.0,0.0,985.0,378.0,44.0,24.0,3997.0,3382.0,465.0,419.0,311.0,242.0,12.0,5.0,30.0,22.0,98.0,78.0,946.0,735.0,23673.0,23127.0,1.0,0.0,224.0,155.0,28.0,16.0,563.0,541.0,29.0,24.0,2333.0,1905.0,,,,,101.0,72.0,209.0,197.0,6330.0,5287.0,14.0,22.0
2015,Miami,ACC,249.0,296.0,13.0,7.0,18.0,16.0,5.0,10.0,10.0,5.0,13.0,0.0,1.0,172.0,174.0,9.0,15.0,1.0,0.0,575.0,870.0,39.0,41.0,3602.0,2650.0,449.0,414.0,268.0,248.0,15.0,9.0,18.0,16.0,121.0,88.0,1083.0,737.0,23054.0,23146.0,1.0,1.0,198.0,228.0,22.0,20.0,423.0,497.0,20.0,25.0,1548.0,2613.0,,,,,64.0,64.0,183.0,164.0,5150.0,5263.0,14.0,25.0
2015,Miami (OH),Mid-American,199.0,248.0,8.0,7.0,18.0,15.0,12.0,7.0,7.0,12.0,12.0,2.0,1.0,165.0,272.0,19.0,10.0,0.0,0.0,836.0,690.0,50.0,35.0,2502.0,2828.0,374.0,375.0,177.0,231.0,10.0,19.0,18.0,20.0,89.0,80.0,720.0,679.0,20675.0,22525.0,0.0,0.0,69.0,172.0,13.0,23.0,428.0,488.0,7.0,27.0,1556.0,2027.0,,,,,58.0,60.0,186.0,171.0,4058.0,4855.0,31.0,17.0
2015,Michigan,Big Ten,265.0,217.0,6.0,9.0,16.0,24.0,6.0,2.0,2.0,6.0,13.0,1.0,1.0,97.0,125.0,10.0,10.0,1.0,1.0,795.0,840.0,29.0,41.0,3090.0,2060.0,415.0,381.0,258.0,181.0,10.0,10.0,21.0,8.0,87.0,74.0,778.0,657.0,26101.0,20699.0,0.0,1.0,205.0,161.0,18.0,15.0,491.0,437.0,27.0,12.0,2057.0,1589.0,,,,,86.0,50.0,186.0,182.0,5147.0,3649.0,16.0,12.0
2015,Michigan State,Big Ten,300.0,249.0,8.0,16.0,19.0,31.0,6.0,13.0,13.0,6.0,14.0,2.0,0.0,164.0,57.0,8.0,15.0,0.0,1.0,488.0,1038.0,24.0,49.0,3279.0,3274.0,440.0,446.0,244.0,270.0,15.0,8.0,26.0,20.0,75.0,79.0,600.0,695.0,27603.0,22797.0,0.0,2.0,44.0,269.0,13.0,21.0,552.0,449.0,24.0,16.0,2118.0,1624.0,,,,,99.0,65.0,205.0,187.0,5397.0,4898.0,14.0,28.0
2015,Middle Tennessee,Conference USA,302.0,260.0,14.0,10.0,24.0,21.0,19.0,8.0,8.0,19.0,13.0,3.0,1.0,349.0,194.0,10.0,17.0,0.0,1.0,947.0,1369.0,44.0,58.0,4052.0,3295.0,501.0,482.0,334.0,285.0,17.0,10.0,31.0,23.0,62.0,80.0,550.0,690.0,23324.0,23476.0,0.0,1.0,98.0,233.0,21.0,27.0,503.0,484.0,23.0,18.0,1894.0,1978.0,,,,,83.0,75.0,197.0,201.0,5946.0,5273.0,29.0,25.0
2015,Minnesota,Big Ten,229.0,251.0,6.0,8.0,17.0,16.0,11.0,8.0,8.0,11.0,13.0,2.0,2.0,53.0,91.0,11.0,10.0,0.0,0.0,781.0,546.0,41.0,26.0,2793.0,2334.0,427.0,394.0,251.0,227.0,10.0,11.0,15.0,13.0,73.0,66.0,591.0,577.0,22620.0,24180.0,0.0,0.0,84.0,305.0,24.0,30.0,446.0,523.0,17.0,23.0,1873.0,2163.0,,,,,75.0,87.0,193.0,209.0,4666.0,4497.0,22.0,18.0
2015,Mississippi State,SEC,301.0,273.0,11.0,12.0,22.0,23.0,13.0,1.0,1.0,13.0,13.0,1.0,1.0,125.0,74.0,5.0,13.0,1.0,0.0,773.0,857.0,36.0,47.0,4113.0,2815.0,500.0,424.0,331.0,257.0,13.0,5.0,33.0,16.0,53.0,60.0,506.0,521.0,20500.0,26300.0,1.0,1.0,212.0,125.0,21.0,11.0,427.0,531.0,21.0,16.0,1873.0,2270.0,,,,,75.0,71.0,176.0,200.0,5986.0,5085.0,18.0,14.0
2015,Missouri,SEC,181.0,213.0,7.0,5.0,17.0,11.0,5.0,7.0,7.0,5.0,12.0,0.0,1.0,156.0,152.0,12.0,9.0,0.0,0.0,573.0,636.0,39.0,24.0,1986.0,2031.0,373.0,354.0,186.0,219.0,9.0,14.0,10.0,10.0,63.0,62.0,507.0,605.0,19464.0,23736.0,1.0,0.0,158.0,178.0,29.0,24.0,397.0,484.0,5.0,11.0,1375.0,1583.0,,,,,54.0,75.0,179.0,194.0,3361.0,3614.0,17.0,16.0
2015,NC State,ACC,280.0,235.0,19.0,5.0,31.0,11.0,7.0,9.0,9.0,7.0,13.0,1.0,0.0,77.0,28.0,6.0,13.0,1.0,0.0,1055.0,609.0,42.0,31.0,2740.0,2642.0,413.0,384.0,246.0,210.0,13.0,6.0,20.0,24.0,72.0,63.0,687.0,539.0,25782.0,21018.0,1.0,0.0,363.0,50.0,28.0,38.0,540.0,444.0,36.0,18.0,2627.0,1917.0,,,,,81.0,63.0,198.0,179.0,5367.0,4559.0,13.0,22.0
2015,Navy,American Athletic,272.0,253.0,24.0,14.0,26.0,29.0,6.0,15.0,15.0,6.0,13.0,0.0,0.0,93.0,0.0,2.0,12.0,0.0,2.0,775.0,1502.0,32.0,68.0,1280.0,2885.0,122.0,387.0,64.0,251.0,12.0,2.0,9.0,16.0,40.0,57.0,339.0,521.0,25587.0,21089.0,0.0,0.0,67.0,174.0,11.0,11.0,748.0,452.0,53.0,17.0,4247.0,1859.0,,,,,89.0,80.0,178.0,171.0,5527.0,4744.0,8.0,27.0
2015,Nebraska,Big Ten,295.0,242.0,5.0,9.0,8.0,25.0,6.0,5.0,5.0,6.0,13.0,1.0,2.0,143.0,370.0,21.0,10.0,0.0,0.0,637.0,888.0,35.0,48.0,3470.0,3777.0,458.0,506.0,256.0,293.0,10.0,21.0,27.0,25.0,94.0,84.0,829.0,751.0,25242.0,21558.0,0.0,0.0,114.0,207.0,11.0,18.0,496.0,379.0,24.0,18.0,2340.0,1428.0,,,,,81.0,64.0,181.0,188.0,5810.0,5205.0,27.0,15.0
2015,Nevada,Mountain West,256.0,281.0,9.0,10.0,20.0,16.0,5.0,8.0,8.0,5.0,13.0,1.0,1.0,104.0,110.0,7.0,13.0,1.0,1.0,752.0,903.0,31.0,36.0,2139.0,2782.0,331.0,408.0,186.0,259.0,13.0,7.0,15.0,18.0,68.0,81.0,608.0,720.0,23407.0,23393.0,0.0,0.0,152.0,199.0,12.0,16.0,556.0,512.0,24.0,20.0,2738.0,2488.0,,,,,69.0,77.0,177.0,185.0,4877.0,5270.0,12.0,21.0
2015,New Mexico,Mountain West,235.0,288.0,16.0,8.0,22.0,23.0,7.0,11.0,11.0,7.0,13.0,1.0,0.0,170.0,123.0,14.0,14.0,1.0,0.0,871.0,474.0,39.0,21.0,1768.0,3184.0,230.0,380.0,118.0,221.0,14.0,14.0,6.0,23.0,89.0,68.0,840.0,537.0,24291.0,22509.0,0.0,0.0,58.0,72.0,11.0,21.0,638.0,552.0,42.0,22.0,3278.0,2505.0,,,,,70.0,82.0,186.0,195.0,5046.0,5689.0,21.0,25.0
2015,New Mexico State,Sun Belt,241.0,298.0,12.0,12.0,30.0,17.0,7.0,10.0,10.0,7.0,12.0,1.0,2.0,110.0,245.0,14.0,12.0,0.0,0.0,522.0,597.0,33.0,28.0,3034.0,3360.0,453.0,402.0,241.0,251.0,12.0,14.0,26.0,30.0,77.0,66.0,666.0,579.0,20202.0,22998.0,0.0,2.0,141.0,293.0,17.0,28.0,443.0,520.0,16.0,33.0,2166.0,2909.0,,,,,71.0,74.0,200.0,174.0,5200.0,6269.0,21.0,22.0
2015,North Carolina,ACC,335.0,344.0,7.0,24.0,12.0,37.0,9.0,9.0,9.0,9.0,14.0,0.0,0.0,204.0,56.0,10.0,17.0,0.0,0.0,663.0,822.0,33.0,43.0,3675.0,2640.0,409.0,435.0,261.0,237.0,17.0,10.0,31.0,16.0,80.0,101.0,650.0,883.0,21229.0,29171.0,2.0,0.0,303.0,44.0,25.0,6.0,527.0,675.0,40.0,29.0,3142.0,3463.0,,,,,80.0,99.0,165.0,224.0,6817.0,6103.0,19.0,26.0
2015,North Texas,Conference USA,224.0,310.0,12.0,9.0,27.0,17.0,14.0,14.0,14.0,14.0,12.0,0.0,3.0,11.0,243.0,11.0,4.0,0.0,0.0,1090.0,582.0,52.0,24.0,1937.0,3152.0,407.0,373.0,190.0,256.0,4.0,11.0,12.0,24.0,74.0,56.0,681.0,530.0,19155.0,24045.0,1.0,0.0,172.0,181.0,20.0,19.0,436.0,530.0,7.0,38.0,1904.0,2879.0,,,,,59.0,87.0,182.0,167.0,3841.0,6031.0,25.0,18.0
2015,Northern Illinois,Mid-American,283.0,316.0,17.0,15.0,33.0,29.0,17.0,7.0,7.0,17.0,14.0,2.0,2.0,389.0,117.0,10.0,22.0,2.0,0.0,1340.0,996.0,55.0,59.0,2918.0,3411.0,404.0,519.0,240.0,299.0,22.0,9.0,22.0,25.0,80.0,80.0,695.0,714.0,22184.0,28216.0,0.0,0.0,148.0,113.0,21.0,16.0,643.0,612.0,31.0,17.0,2661.0,2436.0,,,,,84.0,99.0,224.0,243.0,5579.0,5847.0,27.0,29.0
2015,Northwestern,Big Ten,230.0,226.0,5.0,11.0,11.0,24.0,7.0,9.0,9.0,7.0,13.0,2.0,3.0,228.0,264.0,13.0,12.0,2.0,1.0,802.0,746.0,32.0,36.0,1801.0,2506.0,352.0,452.0,174.0,244.0,12.0,13.0,8.0,5.0,58.0,60.0,516.0,540.0,23245.0,23555.0,0.0,0.0,108.0,33.0,14.0,27.0,600.0,463.0,16.0,21.0,2451.0,1640.0,,,,,94.0,69.0,231.0,212.0,4252.0,4146.0,20.0,21.0
2015,Notre Dame,FBS Independents,292.0,242.0,5.0,14.0,8.0,22.0,10.0,5.0,5.0,10.0,13.0,1.0,0.0,65.0,38.0,10.0,9.0,1.0,0.0,825.0,1283.0,38.0,60.0,3364.0,2562.0,385.0,374.0,241.0,207.0,9.0,10.0,25.0,18.0,67.0,67.0,586.0,647.0,23106.0,23694.0,2.0,0.0,215.0,194.0,29.0,22.0,479.0,496.0,29.0,21.0,2699.0,2283.0,,,,,68.0,66.0,160.0,190.0,6063.0,4845.0,20.0,14.0
2015,Ohio,Mid-American,285.0,249.0,11.0,11.0,20.0,21.0,4.0,10.0,10.0,4.0,13.0,3.0,3.0,226.0,217.0,13.0,12.0,0.0,0.0,730.0,1157.0,38.0,63.0,3024.0,2723.0,403.0,423.0,240.0,251.0,12.0,13.0,18.0,17.0,90.0,97.0,868.0,824.0,25174.0,21626.0,0.0,0.0,119.0,50.0,20.0,19.0,547.0,438.0,22.0,21.0,2352.0,2187.0,,,,,80.0,58.0,196.0,176.0,5376.0,4910.0,17.0,22.0
2015,Ohio State,Big Ten,280.0,216.0,11.0,9.0,19.0,23.0,9.0,9.0,9.0,9.0,13.0,3.0,0.0,142.0,140.0,9.0,12.0,0.0,0.0,410.0,813.0,17.0,50.0,2455.0,2398.0,325.0,411.0,204.0,207.0,12.0,9.0,19.0,14.0,76.0,68.0,656.0,533.0,22827.0,23973.0,0.0,0.0,392.0,43.0,30.0,12.0,567.0,488.0,39.0,10.0,3188.0,1649.0,,,,,70.0,74.0,172.0,213.0,5643.0,4047.0,18.0,21.0
2015,Oklahoma,Big 12,351.0,264.0,9.0,6.0,17.0,14.0,9.0,7.0,7.0,9.0,13.0,2.0,0.0,317.0,70.0,9.0,20.0,0.0,0.0,708.0,1073.0,33.0,50.0,4006.0,2636.0,439.0,437.0,292.0,230.0,20.0,9.0,38.0,19.0,80.0,77.0,800.0,681.0,23941.0,22859.0,0.0,0.0,165.0,12.0,22.0,11.0,574.0,552.0,32.0,15.0,2887.0,2102.0,,,,,79.0,93.0,181.0,230.0,6893.0,4738.0,18.0,27.0
2015,Oklahoma State,Big 12,305.0,288.0,8.0,14.0,10.0,23.0,5.0,11.0,11.0,5.0,13.0,2.0,2.0,256.0,178.0,10.0,17.0,0.0,1.0,868.0,1611.0,42.0,71.0,4591.0,3278.0,517.0,433.0,325.0,251.0,17.0,10.0,35.0,21.0,75.0,100.0,657.0,880.0,23004.0,23796.0,2.0,0.0,160.0,94.0,24.0,20.0,460.0,571.0,25.0,26.0,1649.0,2430.0,,,,,84.0,89.0,194.0,211.0,6240.0,5708.0,15.0,28.0
2015,Old Dominion,Conference USA,230.0,280.0,8.0,14.0,25.0,25.0,10.0,10.0,10.0,10.0,12.0,0.0,0.0,114.0,18.0,9.0,8.0,0.0,0.0,951.0,1016.0,45.0,52.0,2634.0,2807.0,433.0,402.0,235.0,251.0,8.0,10.0,20.0,22.0,49.0,51.0,437.0,532.0,20034.0,23166.0,0.0,0.0,34.0,235.0,20.0,26.0,401.0,523.0,16.0,30.0,1821.0,2436.0,,,,,62.0,89.0,177.0,191.0,4455.0,5243.0,19.0,18.0
2015,Ole Miss,SEC,340.0,278.0,7.0,7.0,15.0,23.0,9.0,8.0,8.0,9.0,13.0,4.0,1.0,356.0,188.0,14.0,15.0,0.0,0.0,602.0,765.0,35.0,43.0,4351.0,3364.0,489.0,533.0,318.0,319.0,15.0,14.0,35.0,23.0,79.0,87.0,702.0,695.0,20691.0,26109.0,0.0,0.0,112.0,107.0,30.0,18.0,463.0,496.0,29.0,9.0,2380.0,1652.0,,,,,70.0,88.0,169.0,226.0,6731.0,5016.0,23.0,23.0
2015,Oregon,Pac-12,334.0,327.0,16.0,17.0,28.0,25.0,7.0,9.0,9.0,7.0,13.0,1.0,0.0,118.0,85.0,10.0,13.0,1.0,0.0,1459.0,807.0,62.0,37.0,3358.0,3985.0,375.0,555.0,236.0,348.0,13.0,10.0,33.0,35.0,90.0,93.0,793.0,796.0,21255.0,25545.0,1.0,3.0,151.0,275.0,13.0,20.0,618.0,491.0,34.0,24.0,3639.0,2324.0,,,,,70.0,84.0,180.0,199.0,6997.0,6309.0,17.0,22.0
2015,Oregon State,Pac-12,210.0,299.0,3.0,9.0,17.0,19.0,5.0,4.0,4.0,5.0,12.0,1.0,2.0,96.0,164.0,11.0,8.0,1.0,0.0,1033.0,850.0,50.0,40.0,1909.0,3072.0,343.0,371.0,161.0,254.0,8.0,11.0,10.0,26.0,76.0,83.0,704.0,755.0,18869.0,24331.0,1.0,1.0,160.0,167.0,13.0,16.0,446.0,526.0,16.0,28.0,2128.0,2706.0,,,,,52.0,76.0,165.0,167.0,4037.0,5778.0,16.0,12.0
2015,Penn State,Big Ten,214.0,234.0,12.0,2.0,23.0,13.0,12.0,12.0,12.0,12.0,13.0,0.0,1.0,123.0,43.0,6.0,10.0,0.0,2.0,942.0,818.0,43.0,33.0,2788.0,2255.0,404.0,373.0,215.0,214.0,10.0,6.0,20.0,14.0,67.0,92.0,529.0,774.0,23009.0,23791.0,0.0,0.0,221.0,190.0,35.0,31.0,425.0,510.0,15.0,19.0,1744.0,1963.0,,,,,51.0,70.0,186.0,192.0,4532.0,4218.0,18.0,22.0
2015,Pittsburgh,ACC,256.0,234.0,11.0,7.0,13.0,14.0,7.0,6.0,6.0,7.0,13.0,1.0,1.0,135.0,85.0,9.0,10.0,2.0,0.0,1017.0,500.0,41.0,27.0,2478.0,2791.0,343.0,385.0,212.0,215.0,10.0,9.0,21.0,18.0,65.0,62.0,530.0,526.0,24734.0,22066.0,1.0,0.0,120.0,75.0,21.0,19.0,510.0,444.0,19.0,18.0,2430.0,1930.0,,,,,79.0,72.0,181.0,180.0,4908.0,4721.0,16.0,16.0
2015,Purdue,Big Ten,237.0,291.0,24.0,7.0,44.0,15.0,10.0,9.0,9.0,10.0,12.0,0.0,3.0,137.0,192.0,16.0,12.0,0.0,0.0,849.0,809.0,43.0,34.0,2847.0,2921.0,504.0,393.0,290.0,245.0,12.0,16.0,18.0,24.0,65.0,84.0,647.0,682.0,19936.0,23141.0,0.0,1.0,73.0,135.0,10.0,16.0,417.0,504.0,22.0,28.0,1576.0,2587.0,,,,,70.0,73.0,200.0,170.0,4423.0,5508.0,26.0,21.0
2015,Rice,Conference USA,273.0,243.0,6.0,6.0,12.0,12.0,13.0,8.0,8.0,13.0,12.0,0.0,0.0,37.0,101.0,9.0,2.0,0.0,0.0,876.0,718.0,41.0,32.0,2691.0,3086.0,373.0,309.0,212.0,185.0,2.0,9.0,20.0,36.0,84.0,59.0,752.0,563.0,24132.0,19068.0,0.0,1.0,113.0,237.0,15.0,24.0,533.0,444.0,21.0,21.0,2131.0,2283.0,,,,,94.0,66.0,191.0,153.0,4822.0,5369.0,22.0,10.0
2015,Rutgers,Big Ten,236.0,251.0,9.0,8.0,20.0,22.0,6.0,3.0,3.0,6.0,12.0,1.0,0.0,117.0,105.0,12.0,13.0,3.0,0.0,1093.0,825.0,54.0,44.0,2485.0,3311.0,337.0,366.0,203.0,235.0,13.0,12.0,19.0,22.0,79.0,50.0,624.0,437.0,22516.0,20684.0,1.0,0.0,167.0,172.0,12.0,15.0,469.0,442.0,17.0,33.0,2039.0,2233.0,,,,,57.0,69.0,156.0,156.0,4524.0,5544.0,18.0,16.0
2015,SMU,American Athletic,246.0,277.0,7.0,13.0,20.0,22.0,17.0,5.0,5.0,17.0,12.0,0.0,2.0,82.0,142.0,8.0,10.0,1.0,0.0,1246.0,447.0,56.0,21.0,2620.0,2892.0,366.0,311.0,203.0,184.0,10.0,8.0,19.0,31.0,65.0,79.0,604.0,805.0,22638.0,20590.0,0.0,0.0,41.0,290.0,13.0,26.0,503.0,542.0,23.0,40.0,1974.0,3134.0,,,,,71.0,77.0,182.0,168.0,4594.0,6026.0,25.0,15.0
2015,San Diego State,Mountain West,260.0,220.0,8.0,11.0,10.0,21.0,9.0,11.0,11.0,9.0,14.0,4.0,0.0,308.0,0.0,3.0,23.0,3.0,0.0,988.0,1319.0,34.0,58.0,1988.0,2500.0,252.0,381.0,141.0,204.0,23.0,4.0,17.0,14.0,89.0,74.0,813.0,634.0,27460.0,22940.0,1.0,0.0,258.0,95.0,26.0,19.0,675.0,482.0,32.0,14.0,3266.0,1522.0,,,,,85.0,55.0,204.0,191.0,5254.0,4022.0,12.0,34.0
2015,San José State,Mountain West,282.0,240.0,10.0,13.0,23.0,19.0,5.0,3.0,3.0,5.0,13.0,2.0,1.0,206.0,70.0,12.0,9.0,0.0,0.0,712.0,974.0,31.0,38.0,2882.0,2051.0,391.0,319.0,264.0,175.0,9.0,12.0,21.0,16.0,57.0,60.0,464.0,553.0,25827.0,20963.0,1.0,0.0,112.0,124.0,9.0,17.0,531.0,513.0,24.0,30.0,2378.0,2610.0,,,,,88.0,62.0,183.0,170.0,5260.0,4661.0,17.0,12.0
2015,South Alabama,Sun Belt,217.0,247.0,7.0,4.0,16.0,13.0,9.0,10.0,10.0,9.0,12.0,0.0,3.0,21.0,350.0,16.0,10.0,1.0,0.0,967.0,1007.0,40.0,50.0,2394.0,2340.0,352.0,337.0,184.0,203.0,10.0,16.0,15.0,19.0,81.0,76.0,693.0,736.0,20460.0,22740.0,0.0,0.0,86.0,434.0,16.0,31.0,481.0,493.0,18.0,33.0,1928.0,2652.0,,,,,64.0,72.0,184.0,165.0,4322.0,4992.0,25.0,20.0
2015,South Carolina,SEC,216.0,263.0,11.0,10.0,20.0,17.0,3.0,8.0,8.0,3.0,12.0,0.0,1.0,37.0,140.0,12.0,12.0,1.0,0.0,796.0,286.0,34.0,15.0,2490.0,2549.0,351.0,347.0,191.0,228.0,12.0,12.0,17.0,15.0,60.0,66.0,468.0,538.0,20512.0,22688.0,0.0,0.0,55.0,81.0,12.0,10.0,423.0,509.0,11.0,26.0,1856.0,2609.0,,,,,58.0,78.0,165.0,166.0,4346.0,5158.0,15.0,20.0
2015,South Florida,American Athletic,263.0,251.0,11.0,13.0,19.0,22.0,6.0,8.0,8.0,6.0,13.0,1.0,0.0,226.0,57.0,9.0,17.0,1.0,0.0,1093.0,1396.0,42.0,70.0,2536.0,3108.0,301.0,447.0,179.0,251.0,18.0,9.0,26.0,16.0,79.0,82.0,714.0,724.0,22018.0,24782.0,0.0,0.0,229.0,206.0,23.0,25.0,592.0,497.0,28.0,19.0,3205.0,1838.0,,,,,67.0,78.0,181.0,212.0,5741.0,4946.0,15.0,25.0
2015,Southern Miss,Conference USA,323.0,276.0,16.0,11.0,31.0,23.0,13.0,11.0,11.0,13.0,14.0,3.0,0.0,267.0,136.0,12.0,13.0,1.0,1.0,978.0,1416.0,42.0,75.0,4616.0,3187.0,531.0,492.0,338.0,271.0,14.0,12.0,40.0,22.0,98.0,80.0,936.0,782.0,25479.0,24921.0,0.0,0.0,134.0,143.0,27.0,17.0,502.0,506.0,31.0,17.0,2517.0,2126.0,,,,,96.0,80.0,209.0,217.0,7133.0,5313.0,25.0,24.0
2015,Stanford,Pac-12,309.0,267.0,13.0,15.0,16.0,24.0,5.0,6.0,6.0,5.0,14.0,2.0,0.0,125.0,101.0,8.0,8.0,1.0,1.0,1265.0,1473.0,51.0,70.0,2965.0,3198.0,318.0,473.0,213.0,271.0,8.0,8.0,30.0,19.0,78.0,80.0,648.0,742.0,29232.0,21168.0,1.0,0.0,154.0,93.0,18.0,11.0,610.0,453.0,33.0,16.0,3132.0,1958.0,,,,,91.0,70.0,182.0,193.0,6097.0,5156.0,13.0,14.0
